time,cores,delays
35000,322450,0
35100,322724,0
35200,322724,0
35300,322724,0
35400,323107,0
35500,323107,0
35600,323107,0
35700,322968,0
35800,322968,0
35900,322968,0
36000,322678,188
36100,322678,0
36200,322678,0
36300,323443,0
36400,323443,0
36500,323443,0
36600,323429,0
36700,323429,0
36800,323429,0
36900,323457,0
37000,323457,0
37100,323457,0
37200,323606,0
37300,323606,0
37400,323606,0
37500,323481,0
37600,323481,0
37700,323481,0
37800,323281,0
37900,323281,0
38000,323281,0
38100,323122,0
38200,323122,0
38300,323122,0
38400,322890,0
38500,322890,0
38600,322890,0
38700,322927,0
38800,322927,0
38900,322927,0
39000,323236,0
39100,323236,0
39200,323236,0
39300,323394,0
39400,323394,0
39500,323394,0
39600,323163,110
39700,323163,0
39800,323163,0
39900,323427,0
40000,323427,0
40100,323427,0
40200,323564,0
40300,323564,0
40400,323564,0
40500,323804,0
40600,323804,0
40700,323804,0
40800,323454,0
40900,323454,0
41000,323454,0
41100,323322,0
41200,323322,0
41300,323322,0
41400,323398,0
41500,323398,0
41600,323398,0
41700,323577,0
41800,323577,0
41900,323577,0
42000,323711,0
42100,323711,0
42200,323711,0
42300,323729,0
42400,323729,0
42500,323729,0
42600,323698,0
42700,323698,0
42800,323698,0
42900,323697,0
43000,323697,0
43100,323697,0
43200,323518,135
43300,323518,0
43400,323518,0
43500,324153,0
43600,324153,0
43700,324153,0
43800,324119,0
43900,324119,0
44000,324119,0
44100,324207,0
44200,324207,0
44300,324207,0
44400,324345,0
44500,324345,0
44600,324345,0
44700,324347,0
44800,324347,0
44900,324347,0
45000,324570,0
45100,324570,0
45200,324570,0
45300,325078,0
45400,325078,0
45500,325078,0
45600,325026,0
45700,325026,0
45800,325026,0
45900,324877,0
46000,324877,0
46100,324877,0
46200,324357,0
46300,324357,0
46400,324357,0
46500,324407,0
46600,324407,0
46700,324407,0
46800,324021,97
46900,324021,0
47000,324021,0
47100,324198,0
47200,324198,0
47300,324198,0
47400,324150,0
47500,324150,0
47600,324150,0
47700,323959,0
47800,323959,0
47900,323959,0
48000,323817,0
48100,323817,0
48200,323817,0
48300,323849,0
48400,323849,0
48500,323849,0
48600,323942,0
48700,323942,0
48800,323942,0
48900,323997,0
49000,323997,0
49100,323997,0
49200,324083,0
49300,324083,0
49400,324083,0
49500,323993,0
49600,323993,0
49700,323993,0
49800,323986,0
49900,323986,0
50000,323986,0
50100,323852,0
50200,323852,0
50300,323852,0
50400,323601,92
50500,323601,0
50600,323601,0
50700,323879,0
50800,323879,0
50900,323879,0
51000,323866,0
51100,323866,0
51200,323866,0
51300,323895,0
51400,323895,0
51500,323895,0
51600,323973,0
51700,323973,0
51800,323973,0
51900,323967,0
52000,323967,0
52100,323967,0
52200,324185,0
52300,324185,0
52400,324185,0
52500,324448,0
52600,324448,0
52700,324448,0
52800,324842,0
52900,324842,0
53000,324842,0
53100,325213,0
53200,325213,0
53300,325213,0
53400,326695,0
53500,326695,0
53600,326695,0
53700,326942,0
53800,326942,0
53900,326942,0
54000,326765,92
54100,326765,0
54200,326765,0
54300,327144,0
54400,327144,0
54500,327144,0
54600,327181,0
54700,327181,0
54800,327181,0
54900,327173,0
55000,327173,0
55100,327173,0
55200,326812,0
55300,326812,0
55400,326812,0
55500,327041,0
55600,327041,0
55700,327041,0
55800,327564,0
55900,327564,0
56000,327564,0
56100,327924,0
56200,327924,0
56300,327924,0
56400,327904,0
56500,327904,0
56600,327904,0
56700,327356,0
56800,327356,0
56900,327356,0
57000,326856,0
57100,326856,0
57200,326856,0
57300,326713,0
57400,326713,0
57500,326713,0
57600,325986,146
57700,325986,0
57800,325986,0
57900,325526,0
58000,325526,0
58100,325526,0
58200,325493,0
58300,325493,0
58400,325493,0
58500,325466,0
58600,325466,0
58700,325466,0
58800,325414,0
58900,325414,0
59000,325414,0
59100,325509,0
59200,325509,0
59300,325509,0
59400,325489,0
59500,325489,0
59600,325489,0
59700,325552,0
59800,325552,0
59900,325552,0
60000,325827,0
60100,325827,0
60200,325827,0
60300,325922,0
60400,325922,0
60500,325922,0
60600,325917,0
60700,325917,0
60800,325917,0
60900,325775,0
61000,325775,0
61100,325775,0
61200,325473,106
61300,325473,0
61400,325473,0
61500,325677,0
61600,325677,0
61700,325677,0
61800,325579,0
61900,325579,0
62000,325579,0
62100,325512,0
62200,325512,0
62300,325512,0
62400,325532,0
62500,325532,0
62600,325532,0
62700,325493,0
62800,325493,0
62900,325493,0
63000,325465,0
63100,325465,0
63200,325465,0
63300,325631,0
63400,325631,0
63500,325631,0
63600,325788,0
63700,325788,0
63800,325788,0
63900,325690,0
64000,325690,0
64100,325690,0
64200,325474,0
64300,325474,0
64400,325474,0
64500,325344,0
64600,325344,0
64700,325344,0
64800,325147,115
64900,325147,0
65000,325147,0
65100,325402,0
65200,325402,0
65300,325402,0
65400,325340,0
65500,325340,0
65600,325340,0
65700,324948,0
65800,324948,0
65900,324948,0
66000,325385,0
66100,325385,0
66200,325385,0
66300,325487,0
66400,325487,0
66500,325487,0
66600,326114,0
66700,326114,0
66800,326114,0
66900,326453,0
67000,326453,0
67100,326453,0
67200,327189,0
67300,327189,0
67400,327189,0
67500,327043,0
67600,327043,0
67700,327043,0
67800,327079,0
67900,327079,0
68000,327079,0
68100,327333,0
68200,327333,0
68300,327333,0
68400,327078,107
68500,327078,0
68600,327078,0
68700,327093,0
68800,327093,0
68900,327093,0
69000,327184,0
69100,327184,0
69200,327184,0
69300,327174,0
69400,327174,0
69500,327174,0
69600,326896,0
69700,326896,0
69800,326896,0
69900,326694,0
70000,326694,0
70100,326694,0
70200,326740,0
70300,326740,0
70400,326740,0
70500,326877,0
70600,326877,0
70700,326877,0
70800,326771,0
70900,326771,0
71000,326771,0
71100,326609,0
71200,326609,0
71300,326609,0
71400,327240,0
71500,327240,0
71600,327240,0
71700,327462,0
71800,327462,0
71900,327462,0
72000,327018,185
72100,327018,0
72200,327018,0
72300,327521,0
72400,327521,0
72500,327521,0
72600,327500,0
72700,327500,0
72800,327500,0
72900,327746,0
73000,327746,0
73100,327746,0
73200,327474,0
73300,327474,0
73400,327474,0
73500,327632,0
73600,327632,0
73700,327632,0
73800,328071,0
73900,328071,0
74000,328071,0
74100,328156,0
74200,328156,0
74300,328156,0
74400,327999,0
74500,327999,0
74600,327999,0
74700,327860,0
74800,327860,0
74900,327860,0
75000,327770,0
75100,327770,0
75200,327770,0
75300,327695,0
75400,327695,0
75500,327695,0
75600,327480,68
75700,327480,0
75800,327480,0
75900,327377,0
76000,327377,0
76100,327377,0
76200,327281,0
76300,327281,0
76400,327281,0
76500,327184,0
76600,327184,0
76700,327184,0
76800,327188,0
76900,327188,0
77000,327188,0
77100,327240,0
77200,327240,0
77300,327240,0
77400,327228,0
77500,327228,0
77600,327228,0
77700,327478,0
77800,327478,0
77900,327478,0
78000,327325,0
78100,327325,0
78200,327325,0
78300,327217,0
78400,327217,0
78500,327217,0
78600,327115,0
78700,327115,0
78800,327115,0
78900,327084,0
79000,327084,0
79100,327084,0
79200,326838,103
79300,326838,0
79400,326838,0
79500,327143,0
79600,327143,0
79700,327143,0
79800,326855,0
79900,326855,0
80000,326855,0
80100,326864,0
80200,326864,0
80300,326864,0
80400,326746,0
80500,326746,0
80600,326746,0
80700,326544,0
80800,326544,0
80900,326544,0
81000,327507,0
81100,327507,0
81200,327507,0
81300,329764,0
81400,329764,0
81500,329764,0
81600,330469,0
81700,330469,0
81800,330469,0
81900,330529,0
82000,330529,0
82100,330529,0
82200,330427,0
82300,330427,0
82400,330427,0
82500,330153,0
82600,330153,0
82700,330153,0
82800,329844,36
82900,329844,0
83000,329844,0
83100,329814,0
83200,329814,0
83300,329814,0
83400,329657,0
83500,329657,0
83600,329657,0
83700,327843,0
83800,327843,0
83900,327843,0
84000,325944,0
84100,325944,0
84200,325944,0
84300,324971,0
84400,324971,0
84500,324971,0
84600,324422,0
84700,324422,0
84800,324422,0
84900,324103,0
85000,324103,0
85100,324103,0
85200,324160,0
85300,324160,0
85400,324160,0
85500,324138,0
85600,324138,0
85700,324138,0
85800,323903,0
85900,323903,0
86000,323903,0
86100,323959,0
86200,323959,0
86300,323959,0
86400,323655,74
86500,323655,0
86600,323655,0
86700,323980,0
86800,323980,0
86900,323980,0
87000,323906,0
87100,323906,0
87200,323906,0
87300,324056,0
87400,324056,0
87500,324056,0
87600,324174,0
87700,324174,0
87800,324174,0
87900,324230,0
88000,324230,0
88100,324230,0
88200,324699,0
88300,324699,0
88400,324699,0
88500,324650,0
88600,324650,0
88700,324650,0
88800,324544,0
88900,324544,0
89000,324544,0
89100,324643,0
89200,324643,0
89300,324643,0
89400,324501,0
89500,324501,0
89600,324501,0
89700,324367,0
89800,324367,0
89900,324367,0
90000,324126,38
90100,324126,0
90200,324126,0
90300,324125,0
90400,324125,0
90500,324125,0
90600,323706,0
90700,323706,0
90800,323706,0
90900,323540,0
91000,323540,0
91100,323540,0
91200,323529,0
91300,323529,0
91400,323529,0
91500,323538,0
91600,323538,0
91700,323538,0
91800,323924,0
91900,323924,0
92000,323924,0
92100,323902,0
92200,323902,0
92300,323902,0
92400,323849,0
92500,323849,0
92600,323849,0
92700,323961,0
92800,323961,0
92900,323961,0
93000,323905,0
93100,323905,0
93200,323905,0
93300,323719,0
93400,323719,0
93500,323719,0
93600,323077,73
93700,323077,0
93800,323077,0
93900,323180,0
94000,323180,0
94100,323180,0
94200,322988,0
94300,322988,0
94400,322988,0
94500,322766,0
94600,322766,0
94700,322766,0
94800,322961,0
94900,322961,0
95000,322961,0
95100,322906,0
95200,322906,0
95300,322906,0
95400,323318,0
95500,323318,0
95600,323318,0
95700,323378,0
95800,323378,0
95900,323378,0
96000,323500,0
96100,323500,0
96200,323500,0
96300,323745,0
96400,323745,0
96500,323745,0
96600,323462,0
96700,323462,0
96800,323462,0
96900,323024,0
