time,cores,delays
60700,325939,0
60800,325939,0
60900,325802,0
61000,325802,0
61100,325802,0
61200,325673,0
61300,325673,0
61400,325673,0
61500,325637,0
61600,325637,0
61700,325637,0
61800,325577,0
61900,325577,0
62000,325577,0
62100,325312,92
62200,325312,0
62300,325312,0
62400,325531,0
62500,325531,0
62600,325531,0
62700,325493,0
62800,325493,0
62900,325493,0
63000,325481,0
63100,325481,0
63200,325481,0
63300,325643,0
63400,325643,0
63500,325643,0
63600,325784,0
63700,325784,0
63800,325784,0
63900,325738,0
64000,325738,0
64100,325738,0
64200,325473,0
64300,325473,0
64400,325473,0
64500,325373,0
64600,325373,0
64700,325373,0
64800,325145,115
64900,325145,0
65000,325145,0
65100,325404,0
65200,325404,0
65300,325404,0
65400,325343,0
65500,325343,0
65600,325343,0
65700,325064,0
65800,325064,0
65900,325064,0
66000,325384,0
66100,325384,0
66200,325384,0
66300,325487,0
66400,325487,0
66500,325487,0
66600,326109,0
66700,326109,0
66800,326109,0
66900,326463,0
67000,326463,0
67100,326463,0
67200,327206,0
67300,327206,0
67400,327206,0
67500,326806,88
67600,326806,0
67700,326806,0
67800,327106,0
67900,327106,0
68000,327106,0
68100,327351,0
68200,327351,0
68300,327351,0
68400,327271,0
68500,327271,0
68600,327271,0
68700,327093,0
68800,327093,0
68900,327093,0
69000,327192,0
69100,327192,0
69200,327192,0
69300,327176,0
69400,327176,0
69500,327176,0
69600,326903,0
69700,326903,0
69800,326903,0
69900,326661,0
70000,326661,0
70100,326661,0
70200,326344,172
70300,326344,0
70400,326344,0
70500,326903,0
70600,326903,0
70700,326903,0
70800,326809,0
70900,326809,0
71000,326809,0
71100,326640,0
71200,326640,0
71300,326640,0
71400,327297,0
71500,327297,0
71600,327297,0
71700,327496,0
71800,327496,0
71900,327496,0
72000,327497,0
72100,327497,0
72200,327497,0
72300,327456,0
72400,327456,0
72500,327456,0
72600,327457,0
72700,327457,0
72800,327457,0
72900,327141,198
73000,327141,0
73100,327141,0
73200,327552,0
73300,327552,0
73400,327552,0
73500,327629,0
73600,327629,0
73700,327629,0
73800,328047,0
73900,328047,0
74000,328047,0
74100,328188,0
74200,328188,0
74300,328188,0
74400,328007,0
74500,328007,0
74600,328007,0
74700,327876,0
74800,327876,0
74900,327876,0
75000,327955,0
75100,327955,0
75200,327955,0
75300,327695,0
75400,327695,0
75500,327695,0
75600,327473,68
75700,327473,0
75800,327473,0
75900,327408,0
76000,327408,0
76100,327408,0
76200,327292,0
76300,327292,0
76400,327292,0
76500,327196,0
76600,327196,0
76700,327196,0
76800,327187,0
76900,327187,0
77000,327187,0
77100,327245,0
77200,327245,0
77300,327245,0
77400,327229,0
77500,327229,0
77600,327229,0
77700,327473,0
77800,327473,0
77900,327473,0
78000,327317,0
78100,327317,0
78200,327317,0
78300,327038,94
78400,327038,0
78500,327038,0
78600,327127,0
78700,327127,0
78800,327127,0
78900,327112,0
79000,327112,0
79100,327112,0
79200,327158,0
79300,327158,0
79400,327158,0
79500,327147,0
79600,327147,0
79700,327147,0
79800,326854,0
79900,326854,0
80000,326854,0
80100,326835,0
80200,326835,0
80300,326835,0
80400,326750,0
80500,326750,0
80600,326750,0
80700,326485,0
80800,326485,0
80900,326485,0
81000,325958,502
81100,325958,0
81200,325958,0
81300,329811,0
81400,329811,0
81500,329811,0
81600,330484,0
81700,330484,0
81800,330484,0
81900,330592,0
82000,330592,0
82100,330592,0
82200,330473,0
82300,330473,0
82400,330473,0
82500,330243,0
82600,330243,0
82700,330243,0
82800,329965,0
82900,329965,0
83000,329965,0
83100,329818,0
83200,329818,0
83300,329818,0
83400,329633,0
83500,329633,0
83600,329633,0
83700,328108,44
83800,328108,0
83900,328108,0
84000,326260,0
84100,326260,0
84200,326260,0
84300,325382,0
84400,325382,0
84500,325382,0
84600,324575,0
84700,324575,0
84800,324575,0
84900,324125,0
85000,324125,0
85100,324125,0
85200,324173,0
85300,324173,0
85400,324173,0
85500,324139,0
85600,324139,0
85700,324139,0
85800,323920,0
85900,323920,0
86000,323920,0
86100,323954,0
86200,323954,0
86300,323954,0
86400,323657,74
86500,323657,0
86600,323657,0
86700,324002,0
86800,324002,0
86900,324002,0
87000,323979,0
87100,323979,0
87200,323979,0
87300,324070,0
87400,324070,0
87500,324070,0
87600,324180,0
87700,324180,0
87800,324180,0
87900,324241,0
88000,324241,0
88100,324241,0
88200,324711,0
88300,324711,0
88400,324711,0
88500,324634,0
88600,324634,0
88700,324634,0
88800,324536,0
88900,324536,0
89000,324536,0
89100,324309,84
89200,324309,0
89300,324309,0
89400,324499,0
89500,324499,0
89600,324499,0
89700,324378,0
89800,324378,0
89900,324378,0
90000,324246,0
90100,324246,0
90200,324246,0
90300,324130,0
90400,324130,0
90500,324130,0
90600,323795,0
90700,323795,0
90800,323795,0
90900,323653,0
91000,323653,0
91100,323653,0
91200,323538,0
91300,323538,0
91400,323538,0
91500,323538,0
91600,323538,0
91700,323538,0
91800,323323,136
91900,323323,0
92000,323323,0
92100,323906,0
92200,323906,0
92300,323906,0
92400,323874,0
92500,323874,0
92600,323874,0
92700,323971,0
92800,323971,0
92900,323971,0
93000,323907,0
93100,323907,0
93200,323907,0
93300,323794,0
93400,323794,0
93500,323794,0
93600,323532,0
93700,323532,0
93800,323532,0
93900,323171,0
94000,323171,0
94100,323171,0
94200,322977,0
94300,322977,0
94400,322977,0
94500,322597,33
94600,322597,0
94700,322597,0
94800,322953,0
94900,322953,0
95000,322953,0
95100,322886,0
95200,322886,0
95300,322886,0
95400,323304,0
95500,323304,0
95600,323304,0
95700,323372,0
95800,323372,0
95900,323372,0
96000,323510,0
96100,323510,0
96200,323510,0
96300,323752,0
96400,323752,0
96500,323752,0
96600,323482,0
96700,323482,0
96800,323482,0
96900,323000,0
97000,323000,0
97100,323000,0
97200,322752,71
97300,322752,0
97400,322752,0
97500,322860,0
97600,322860,0
97700,322860,0
97800,322763,0
97900,322763,0
98000,322763,0
98100,322366,0
98200,322366,0
98300,322366,0
98400,322147,0
98500,322147,0
98600,322147,0
98700,322108,0
98800,322108,0
98900,322108,0
99000,321842,0
99100,321842,0
99200,321842,0
99300,322312,0
99400,322312,0
99500,322312,0
99600,322290,0
99700,322290,0
99800,322290,0
99900,322032,148
100000,322032,0
100100,322032,0
100200,322563,0
100300,322563,0
100400,322563,0
100500,322314,0
100600,322314,0
100700,322314,0
100800,322395,0
100900,322395,0
101000,322395,0
101100,321874,0
101200,321874,0
101300,321874,0
101400,321720,0
101500,321720,0
101600,321720,0
101700,321486,0
101800,321486,0
101900,321486,0
102000,321552,0
102100,321552,0
102200,321552,0
102300,321621,0
102400,321621,0
102500,321621,0
102600,321219,340
102700,321219,0
102800,321219,0
102900,321888,0
103000,321888,0
103100,321888,0
103200,321831,0
103300,321831,0
103400,321831,0
103500,322026,0
103600,322026,0
103700,322026,0
103800,321848,0
103900,321848,0
104000,321848,0
104100,321787,0
104200,321787,0
104300,321787,0
104400,321614,0
104500,321614,0
104600,321614,0
104700,321616,0
104800,321616,0
104900,321616,0
105000,321432,0
105100,321432,0
105200,321432,0
105300,320948,121
105400,320948,0
105500,320948,0
105600,321074,0
105700,321074,0
105800,321074,0
105900,321411,0
106000,321411,0
106100,321411,0
106200,321554,0
106300,321554,0
106400,321554,0
106500,321595,0
106600,321595,0
106700,321595,0
106800,322041,0
106900,322041,0
107000,322041,0
107100,322766,0
107200,322766,0
107300,322766,0
107400,322665,0
107500,322665,0
107600,322665,0
107700,322569,0
107800,322569,0
107900,322569,0
108000,322164,133
108100,322164,0
108200,322164,0
108300,322701,0
108400,322701,0
108500,322701,0
108600,322617,0
108700,322617,0
108800,322617,0
108900,322694,0
109000,322694,0
109100,322694,0
109200,323010,0
109300,323010,0
109400,323010,0
109500,322994,0
109600,322994,0
109700,322994,0
109800,323895,0
109900,323895,0
110000,323895,0
110100,323785,0
110200,323785,0
110300,323785,0
110400,323539,0
110500,323539,0
110600,323539,0
110700,322762,100
110800,322762,0
110900,322762,0
111000,323334,0
111100,323334,0
111200,323334,0
111300,323409,0
111400,323409,0
111500,323409,0
111600,323384,0
111700,323384,0
111800,323384,0
111900,323056,0
112000,323056,0
112100,323056,0
112200,323083,0
112300,323083,0
112400,323083,0
112500,323291,0
112600,323291,0
112700,323291,0
112800,323567,0
112900,323567,0
113000,323567,0
113100,323431,0
113200,323431,0
113300,323431,0
113400,322881,143
113500,322881,0
113600,322881,0
113700,323305,0
113800,323305,0
113900,323305,0
114000,322777,0
114100,322777,0
114200,322777,0
114300,322730,0
114400,322730,0
114500,322730,0
114600,322849,0
114700,322849,0
114800,322849,0
114900,322912,0
115000,322912,0
115100,322912,0
115200,322956,0
115300,322956,0
115400,322956,0
115500,323124,0
115600,323124,0
115700,323124,0
115800,323151,0
115900,323151,0
116000,323151,0
116100,322782,145
116200,322782,0
116300,322782,0
116400,322642,0
116500,322642,0
116600,322642,0
116700,322552,0
116800,322552,0
116900,322552,0
117000,322825,0
117100,322825,0
117200,322825,0
117300,323397,0
117400,323397,0
117500,323397,0
117600,323553,0
117700,323553,0
117800,323553,0
117900,323681,0
118000,323681,0
118100,323681,0
118200,323678,0
118300,323678,0
118400,323678,0
118500,323671,0
118600,323671,0
118700,323671,0
118800,323481,121
118900,323481,0
119000,323481,0
119100,323827,0
119200,323827,0
119300,323827,0
119400,323848,0
119500,323848,0
119600,323848,0
119700,323869,0
119800,323869,0
119900,323869,0
120000,323823,0
120100,323823,0
120200,323823,0
120300,323725,0
120400,323725,0
120500,323725,0
120600,323626,0
120700,323626,0
120800,323626,0
120900,323844,0
121000,323844,0
121100,323844,0
121200,323838,0
121300,323838,0
121400,323838,0
121500,323672,145
121600,323672,0
121700,323672,0
121800,323984,0
121900,323984,0
122000,323984,0
122100,324025,0
122200,324025,0
122300,324025,0
122400,324061,0
122500,324061,0
122600,324061,0
122700,323931,0
122800,323931,0
122900,323931,0
123000,323851,0
123100,323851,0
123200,323851,0
123300,323882,0
123400,323882,0
123500,323882,0
123600,323943,0
123700,323943,0
123800,323943,0
123900,323771,0
124000,323771,0
124100,323771,0
124200,323436,145
124300,323436,0
124400,323436,0
124500,324010,0
124600,324010,0
124700,324010,0
124800,324176,0
124900,324176,0
125000,324176,0
125100,324083,0
125200,324083,0
125300,324083,0
125400,324205,0
125500,324205,0
125600,324205,0
125700,324218,0
125800,324218,0
125900,324218,0
126000,324260,0
126100,324260,0
126200,324260,0
126300,324270,0
126400,324270,0
126500,324270,0
126600,324229,0
126700,324229,0
126800,324229,0
126900,324044,115
127000,324044,0
127100,324044,0
127200,324401,0
127300,324401,0
127400,324401,0
127500,324602,0
127600,324602,0
127700,324602,0
127800,324843,0
127900,324843,0
128000,324843,0
128100,325245,0
128200,325245,0
128300,325245,0
128400,325242,0
128500,325242,0
128600,325242,0
128700,325495,0
128800,325495,0
128900,325495,0
129000,325541,0
129100,325541,0
129200,325541,0
129300,325738,0
129400,325738,0
129500,325738,0
129600,325572,116
129700,325572,0
129800,325572,0
129900,326356,0
130000,326356,0
130100,326356,0
130200,326314,0
130300,326314,0
130400,326314,0
130500,326302,0
130600,326302,0
130700,326302,0
130800,326364,0
130900,326364,0
131000,326364,0
131100,326392,0
131200,326392,0
131300,326392,0
131400,326897,0
131500,326897,0
131600,326897,0
131700,327069,0
131800,327069,0
131900,327069,0
132000,327083,0
132100,327083,0
132200,327083,0
132300,326902,128
132400,326902,0
132500,326902,0
132600,327209,0
132700,327209,0
132800,327209,0
132900,326967,0
133000,326967,0
133100,326967,0
133200,327250,0
133300,327250,0
133400,327250,0
133500,327144,0
133600,327144,0
133700,327144,0
133800,327070,0
133900,327070,0
134000,327070,0
134100,327042,0
134200,327042,0
134300,327042,0
134400,327023,0
134500,327023,0
134600,327023,0
134700,327060,0
134800,327060,0
134900,327060,0
135000,326886,138
135100,326886,0
135200,326886,0
135300,327255,0
135400,327255,0
135500,327255,0
135600,327185,0
135700,327185,0
135800,327185,0
135900,327014,0
136000,327014,0
136100,327014,0
136200,326997,0
136300,326997,0
136400,326997,0
136500,327102,0
136600,327102,0
136700,327102,0
136800,327029,0
136900,327029,0
137000,327029,0
137100,326976,0
137200,326976,0
137300,326976,0
137400,326974,0
137500,326974,0
137600,326974,0
137700,326739,134
137800,326739,0
137900,326739,0
138000,327054,0
138100,327054,0
138200,327054,0
138300,327058,0
138400,327058,0
138500,327058,0
138600,327423,0
138700,327423,0
138800,327423,0
138900,328484,0
139000,328484,0
139100,328484,0
139200,328470,0
139300,328470,0
139400,328470,0
139500,328266,0
139600,328266,0
139700,328266,0
139800,328428,0
139900,328428,0
140000,328428,0
140100,328519,0
140200,328519,0
140300,328519,0
140400,328124,191
140500,328124,0
140600,328124,0
140700,328792,0
140800,328792,0
140900,328792,0
141000,328696,0
141100,328696,0
141200,328696,0
141300,328743,0
141400,328743,0
141500,328743,0
141600,328525,0
141700,328525,0
141800,328525,0
141900,328444,0
142000,328444,0
142100,328444,0
142200,328655,0
142300,328655,0
142400,328655,0
142500,329234,0
142600,329234,0
142700,329234,0
142800,328805,0
142900,328805,0
143000,328805,0
143100,328375,126
143200,328375,0
143300,328375,0
143400,328250,0
143500,328250,0
143600,328250,0
143700,328004,0
143800,328004,0
143900,328004,0
144000,327730,0
144100,327730,0
144200,327730,0
144300,327635,0
144400,327635,0
144500,327635,0
144600,327675,0
144700,327675,0
144800,327675,0
144900,327617,0
145000,327617,0
145100,327617,0
145200,327509,0
145300,327509,0
145400,327509,0
145500,327545,0
145600,327545,0
145700,327545,0
145800,327350,116
145900,327350,0
146000,327350,0
146100,327605,0
146200,327605,0
146300,327605,0
146400,327783,0
146500,327783,0
146600,327783,0
146700,327887,0
146800,327887,0
146900,327887,0
147000,327905,0
147100,327905,0
147200,327905,0
147300,327881,0
147400,327881,0
147500,327881,0
147600,327848,0
147700,327848,0
147800,327848,0
147900,327926,0
148000,327926,0
148100,327926,0
148200,327697,0
148300,327697,0
148400,327697,0
148500,327464,81
148600,327464,0
148700,327464,0
148800,327716,0
148900,327716,0
149000,327716,0
149100,327763,0
149200,327763,0
149300,327763,0
149400,327922,0
149500,327922,0
149600,327922,0
149700,328272,0
149800,328272,0
149900,328272,0
150000,328109,0
150100,328109,0
150200,328109,0
150300,328028,0
150400,328028,0
150500,328028,0
150600,328055,0
150700,328055,0
150800,328055,0
150900,328104,0
151000,328104,0
151100,328104,0
151200,327787,110
151300,327787,0
151400,327787,0
151500,327905,0
151600,327905,0
151700,327905,0
151800,327886,0
151900,327886,0
152000,327886,0
152100,328099,0
152200,328099,0
152300,328099,0
152400,328226,0
152500,328226,0
152600,328226,0
152700,327901,0
152800,327901,0
152900,327901,0
153000,328708,0
153100,328708,0
153200,328708,0
153300,328757,0
153400,328757,0
153500,328757,0
153600,328805,0
153700,328805,0
153800,328805,0
153900,328557,71
154000,328557,0
154100,328557,0
154200,328835,0
154300,328835,0
154400,328835,0
154500,328357,0
154600,328357,0
154700,328357,0
154800,328256,0
154900,328256,0
155000,328256,0
155100,328171,0
155200,328171,0
155300,328171,0
155400,328035,0
155500,328035,0
155600,328035,0
155700,328013,0
155800,328013,0
155900,328013,0
156000,327937,0
156100,327937,0
156200,327937,0
156300,328007,0
156400,328007,0
156500,328007,0
156600,327477,120
156700,327477,0
156800,327477,0
156900,327634,0
157000,327634,0
157100,327634,0
157200,327913,0
157300,327913,0
157400,327913,0
157500,327890,0
157600,327890,0
157700,327890,0
157800,327902,0
157900,327902,0
158000,327902,0
158100,328050,0
158200,328050,0
158300,328050,0
158400,327871,0
158500,327871,0
158600,327871,0
158700,327914,0
158800,327914,0
158900,327914,0
159000,328018,0
159100,328018,0
159200,328018,0
159300,327680,156
159400,327680,0
159500,327680,0
159600,328037,0
159700,328037,0
159800,328037,0
159900,328098,0
160000,328098,0
160100,328098,0
160200,328448,0
160300,328448,0
160400,328448,0
160500,328596,0
160600,328596,0
160700,328596,0
160800,328426,0
160900,328426,0
161000,328426,0
161100,328380,0
161200,328380,0
161300,328380,0
161400,328307,0
161500,328307,0
161600,328307,0
161700,328533,0
161800,328533,0
161900,328533,0
162000,328216,139
162100,328216,0
162200,328216,0
162300,328437,0
162400,328437,0
162500,328437,0
162600,328216,0
162700,328216,0
162800,328216,0
162900,327911,0
163000,327911,0
163100,327911,0
163200,327472,0
163300,327472,0
163400,327472,0
163500,327330,0
163600,327330,0
163700,327330,0
163800,327557,0
163900,327557,0
164000,327557,0
164100,327630,0
164200,327630,0
164300,327630,0
164400,327637,0
164500,327637,0
164600,327637,0
164700,327364,92
164800,327364,0
164900,327364,0
165000,327630,0
165100,327630,0
165200,327630,0
165300,327569,0
165400,327569,0
165500,327569,0
165600,327348,0
165700,327348,0
165800,327348,0
165900,326862,0
166000,326862,0
166100,326862,0
166200,326860,0
166300,326860,0
166400,326860,0
166500,326681,0
166600,326681,0
166700,326681,0
166800,326515,0
166900,326515,0
167000,326515,0
167100,326359,0
167200,326359,0
167300,326359,0
167400,326017,161
167500,326017,0
167600,326017,0
167700,326368,0
167800,326368,0
167900,326368,0
168000,326275,0
168100,326275,0
168200,326275,0
168300,326155,0
168400,326155,0
168500,326155,0
168600,326013,0
168700,326013,0
168800,326013,0
168900,325766,0
169000,325766,0
169100,325766,0
169200,325967,0
169300,325967,0
169400,325967,0
169500,326054,0
169600,326054,0
169700,326054,0
169800,325900,0
169900,325900,0
170000,325900,0
170100,325505,126
170200,325505,0
170300,325505,0
170400,326206,0
170500,326206,0
170600,326206,0
170700,325906,0
170800,325906,0
170900,325906,0
171000,325438,0
171100,325438,0
171200,325438,0
171300,325195,0
171400,325195,0
171500,325195,0
171600,325091,0
171700,325091,0
171800,325091,0
171900,324870,0
172000,324870,0
172100,324870,0
172200,324559,0
172300,324559,0
172400,324559,0
172500,324569,0
172600,324569,0
172700,324569,0
172800,299680,112
