time,cores,delays
60700,325917,0
60800,325917,0
60900,325775,0
61000,325775,0
61100,325775,0
61200,325661,0
61300,325661,0
61400,325661,0
61500,325636,0
61600,325636,0
61700,325636,0
61800,325567,0
61900,325567,0
62000,325567,0
62100,325497,0
62200,325497,0
62300,325497,0
62400,325527,0
62500,325527,0
62600,325527,0
62700,325489,0
62800,325489,0
62900,325489,0
63000,325455,0
63100,325455,0
63200,325455,0
63300,325631,0
63400,325631,0
63500,325631,0
63600,325779,0
63700,325779,0
63800,325779,0
63900,325688,0
64000,325688,0
64100,325688,0
64200,325473,0
64300,325473,0
64400,325473,0
64500,325332,0
64600,325332,0
64700,325332,0
64800,325144,115
64900,325144,0
65000,325144,0
65100,325401,0
65200,325401,0
65300,325401,0
65400,325334,0
65500,325334,0
65600,325334,0
65700,324948,0
65800,324948,0
65900,324948,0
66000,325385,0
66100,325385,0
66200,325385,0
66300,325485,0
66400,325485,0
66500,325485,0
66600,326114,0
66700,326114,0
66800,326114,0
66900,326449,0
67000,326449,0
67100,326449,0
67200,327185,0
67300,327185,0
67400,327185,0
67500,327042,0
67600,327042,0
67700,327042,0
67800,327076,0
67900,327076,0
68000,327076,0
68100,327331,0
68200,327331,0
68300,327331,0
68400,327264,0
68500,327264,0
68600,327264,0
68700,327089,0
68800,327089,0
68900,327089,0
69000,327169,0
69100,327169,0
69200,327169,0
69300,327166,0
69400,327166,0
69500,327166,0
69600,326888,0
69700,326888,0
69800,326888,0
69900,326663,0
70000,326663,0
70100,326663,0
70200,326707,0
70300,326707,0
70400,326707,0
70500,326876,0
70600,326876,0
70700,326876,0
70800,326757,0
70900,326757,0
71000,326757,0
71100,326609,0
71200,326609,0
71300,326609,0
71400,327237,0
71500,327237,0
71600,327237,0
71700,327460,0
71800,327460,0
71900,327460,0
72000,327011,185
72100,327011,0
72200,327011,0
72300,327512,0
72400,327512,0
72500,327512,0
72600,327497,0
72700,327497,0
72800,327497,0
72900,327742,0
73000,327742,0
73100,327742,0
73200,327474,0
73300,327474,0
73400,327474,0
73500,327630,0
73600,327630,0
73700,327630,0
73800,328069,0
73900,328069,0
74000,328069,0
74100,328150,0
74200,328150,0
74300,328150,0
74400,327995,0
74500,327995,0
74600,327995,0
74700,327858,0
74800,327858,0
74900,327858,0
75000,327767,0
75100,327767,0
75200,327767,0
75300,327695,0
75400,327695,0
75500,327695,0
75600,327616,0
75700,327616,0
75800,327616,0
75900,327359,0
76000,327359,0
76100,327359,0
76200,327275,0
76300,327275,0
76400,327275,0
76500,327163,0
76600,327163,0
76700,327163,0
76800,327181,0
76900,327181,0
77000,327181,0
77100,327239,0
77200,327239,0
77300,327239,0
77400,327216,0
77500,327216,0
77600,327216,0
77700,327474,0
77800,327474,0
77900,327474,0
78000,327324,0
78100,327324,0
78200,327324,0
78300,327213,0
78400,327213,0
78500,327213,0
78600,327110,0
78700,327110,0
78800,327110,0
78900,327080,0
79000,327080,0
79100,327080,0
79200,326831,103
79300,326831,0
79400,326831,0
79500,327142,0
79600,327142,0
79700,327142,0
79800,326851,0
79900,326851,0
80000,326851,0
80100,326850,0
80200,326850,0
80300,326850,0
80400,326744,0
80500,326744,0
80600,326744,0
80700,326542,0
80800,326542,0
80900,326542,0
81000,327502,0
81100,327502,0
81200,327502,0
81300,329762,0
81400,329762,0
81500,329762,0
81600,330465,0
81700,330465,0
81800,330465,0
81900,330523,0
82000,330523,0
82100,330523,0
82200,330419,0
82300,330419,0
82400,330419,0
82500,330150,0
82600,330150,0
82700,330150,0
82800,329930,0
82900,329930,0
83000,329930,0
83100,329797,0
83200,329797,0
83300,329797,0
83400,329625,0
83500,329625,0
83600,329625,0
83700,327802,0
83800,327802,0
83900,327802,0
84000,325934,0
84100,325934,0
84200,325934,0
84300,324970,0
84400,324970,0
84500,324970,0
84600,324418,0
84700,324418,0
84800,324418,0
84900,324092,0
85000,324092,0
85100,324092,0
85200,324148,0
85300,324148,0
85400,324148,0
85500,324127,0
85600,324127,0
85700,324127,0
85800,323897,0
85900,323897,0
86000,323897,0
86100,323955,0
86200,323955,0
86300,323955,0
86400,323650,74
86500,323650,0
86600,323650,0
86700,323960,0
86800,323960,0
86900,323960,0
87000,323879,0
87100,323879,0
87200,323879,0
87300,324056,0
87400,324056,0
87500,324056,0
87600,324173,0
87700,324173,0
87800,324173,0
87900,324230,0
88000,324230,0
88100,324230,0
88200,324680,0
88300,324680,0
88400,324680,0
88500,324640,0
88600,324640,0
88700,324640,0
88800,324532,0
88900,324532,0
89000,324532,0
89100,324633,0
89200,324633,0
89300,324633,0
89400,324501,0
89500,324501,0
89600,324501,0
89700,324359,0
89800,324359,0
89900,324359,0
90000,324232,0
90100,324232,0
90200,324232,0
90300,324106,0
90400,324106,0
90500,324106,0
90600,323697,0
90700,323697,0
90800,323697,0
90900,323532,0
91000,323532,0
91100,323532,0
91200,323508,0
91300,323508,0
91400,323508,0
91500,323534,0
91600,323534,0
91700,323534,0
91800,323895,0
91900,323895,0
92000,323895,0
92100,323902,0
92200,323902,0
92300,323902,0
92400,323847,0
92500,323847,0
92600,323847,0
92700,323957,0
92800,323957,0
92900,323957,0
93000,323894,0
93100,323894,0
93200,323894,0
93300,323707,0
93400,323707,0
93500,323707,0
93600,323067,73
93700,323067,0
93800,323067,0
93900,323176,0
94000,323176,0
94100,323176,0
94200,322985,0
94300,322985,0
94400,322985,0
94500,322760,0
94600,322760,0
94700,322760,0
94800,322959,0
94900,322959,0
95000,322959,0
95100,322906,0
95200,322906,0
95300,322906,0
95400,323312,0
95500,323312,0
95600,323312,0
95700,323376,0
95800,323376,0
95900,323376,0
96000,323496,0
96100,323496,0
96200,323496,0
96300,323745,0
96400,323745,0
96500,323745,0
96600,323459,0
96700,323459,0
96800,323459,0
96900,323021,0
97000,323021,0
97100,323021,0
97200,322960,0
97300,322960,0
97400,322960,0
97500,322842,0
97600,322842,0
97700,322842,0
97800,322735,0
97900,322735,0
98000,322735,0
98100,322319,0
98200,322319,0
98300,322319,0
98400,322123,0
98500,322123,0
98600,322123,0
98700,322090,0
98800,322090,0
98900,322090,0
99000,321828,0
99100,321828,0
99200,321828,0
99300,322292,0
99400,322292,0
99500,322292,0
99600,322278,0
99700,322278,0
99800,322278,0
99900,322392,0
100000,322392,0
100100,322392,0
100200,322500,0
100300,322500,0
100400,322500,0
100500,322265,0
100600,322265,0
100700,322265,0
100800,321828,113
100900,321828,0
101000,321828,0
101100,321879,0
101200,321879,0
101300,321879,0
101400,321686,0
101500,321686,0
101600,321686,0
101700,321518,0
101800,321518,0
101900,321518,0
102000,321545,0
102100,321545,0
102200,321545,0
102300,321650,0
102400,321650,0
102500,321650,0
102600,321892,0
102700,321892,0
102800,321892,0
102900,321838,0
103000,321838,0
103100,321838,0
103200,321806,0
103300,321806,0
103400,321806,0
103500,321868,0
103600,321868,0
103700,321868,0
103800,321825,0
103900,321825,0
104000,321825,0
104100,321618,0
104200,321618,0
104300,321618,0
104400,321597,0
104500,321597,0
104600,321597,0
104700,321559,0
104800,321559,0
104900,321559,0
105000,321417,0
105100,321417,0
105200,321417,0
105300,321158,0
105400,321158,0
105500,321158,0
105600,321046,0
105700,321046,0
105800,321046,0
105900,321328,0
106000,321328,0
106100,321328,0
106200,321523,0
106300,321523,0
106400,321523,0
106500,321585,0
106600,321585,0
106700,321585,0
106800,322039,0
106900,322039,0
107000,322039,0
107100,322751,0
107200,322751,0
107300,322751,0
107400,322679,0
107500,322679,0
107600,322679,0
107700,322565,0
107800,322565,0
107900,322565,0
108000,322147,133
108100,322147,0
108200,322147,0
108300,322672,0
108400,322672,0
108500,322672,0
108600,322567,0
108700,322567,0
108800,322567,0
108900,322680,0
109000,322680,0
109100,322680,0
109200,322985,0
109300,322985,0
109400,322985,0
109500,322976,0
109600,322976,0
109700,322976,0
109800,323869,0
109900,323869,0
110000,323869,0
110100,323753,0
110200,323753,0
110300,323753,0
110400,323595,0
110500,323595,0
110600,323595,0
110700,323034,0
110800,323034,0
110900,323034,0
111000,323300,0
111100,323300,0
111200,323300,0
111300,323385,0
111400,323385,0
111500,323385,0
111600,323339,0
111700,323339,0
111800,323339,0
111900,323008,0
112000,323008,0
112100,323008,0
112200,323081,0
112300,323081,0
112400,323081,0
112500,323292,0
112600,323292,0
112700,323292,0
112800,323566,0
112900,323566,0
113000,323566,0
113100,323428,0
113200,323428,0
113300,323428,0
113400,323252,0
113500,323252,0
113600,323252,0
113700,323290,0
113800,323290,0
113900,323290,0
114000,322763,0
114100,322763,0
114200,322763,0
114300,322709,0
114400,322709,0
114500,322709,0
114600,322827,0
114700,322827,0
114800,322827,0
114900,322871,0
115000,322871,0
115100,322871,0
115200,322725,117
115300,322725,0
115400,322725,0
115500,323128,0
115600,323128,0
115700,323128,0
115800,323128,0
115900,323128,0
116000,323128,0
116100,323129,0
116200,323129,0
116300,323129,0
116400,322608,0
116500,322608,0
116600,322608,0
116700,322552,0
116800,322552,0
116900,322552,0
117000,322816,0
117100,322816,0
117200,322816,0
117300,323382,0
117400,323382,0
117500,323382,0
117600,323545,0
117700,323545,0
117800,323545,0
117900,323658,0
118000,323658,0
118100,323658,0
118200,323670,0
118300,323670,0
118400,323670,0
118500,323661,0
118600,323661,0
118700,323661,0
118800,323746,0
118900,323746,0
119000,323746,0
119100,323809,0
119200,323809,0
119300,323809,0
119400,323841,0
119500,323841,0
119600,323841,0
119700,323869,0
119800,323869,0
119900,323869,0
120000,323796,0
120100,323796,0
120200,323796,0
120300,323707,0
120400,323707,0
120500,323707,0
120600,323595,0
120700,323595,0
120800,323595,0
120900,323834,0
121000,323834,0
121100,323834,0
121200,323820,0
121300,323820,0
121400,323820,0
121500,323864,0
121600,323864,0
121700,323864,0
121800,323971,0
121900,323971,0
122000,323971,0
122100,324014,0
122200,324014,0
122300,324014,0
122400,323822,147
122500,323822,0
122600,323822,0
122700,323927,0
122800,323927,0
122900,323927,0
123000,323833,0
123100,323833,0
123200,323833,0
123300,323870,0
123400,323870,0
123500,323870,0
123600,323939,0
123700,323939,0
123800,323939,0
123900,323756,0
124000,323756,0
124100,323756,0
124200,323872,0
124300,323872,0
124400,323872,0
124500,324019,0
124600,324019,0
124700,324019,0
124800,324165,0
124900,324165,0
125000,324165,0
125100,324071,0
125200,324071,0
125300,324071,0
125400,324159,0
125500,324159,0
125600,324159,0
125700,324185,0
125800,324185,0
125900,324185,0
126000,324243,0
126100,324243,0
126200,324243,0
126300,324245,0
126400,324245,0
126500,324245,0
126600,324230,0
126700,324230,0
126800,324230,0
126900,324294,0
127000,324294,0
127100,324294,0
127200,324363,0
127300,324363,0
127400,324363,0
127500,324585,0
127600,324585,0
127700,324585,0
127800,324817,0
127900,324817,0
128000,324817,0
128100,325218,0
128200,325218,0
128300,325218,0
128400,325229,0
128500,325229,0
128600,325229,0
128700,325483,0
128800,325483,0
128900,325483,0
129000,325537,0
129100,325537,0
129200,325537,0
129300,325733,0
129400,325733,0
129500,325733,0
129600,325556,116
129700,325556,0
129800,325556,0
129900,326331,0
130000,326331,0
130100,326331,0
130200,326303,0
130300,326303,0
130400,326303,0
130500,326287,0
130600,326287,0
130700,326287,0
130800,326361,0
130900,326361,0
131000,326361,0
131100,326372,0
131200,326372,0
131300,326372,0
131400,326873,0
131500,326873,0
131600,326873,0
131700,327069,0
131800,327069,0
131900,327069,0
132000,327071,0
132100,327071,0
132200,327071,0
132300,327050,0
132400,327050,0
132500,327050,0
132600,327191,0
132700,327191,0
132800,327191,0
132900,326960,0
133000,326960,0
133100,326960,0
133200,327240,0
133300,327240,0
133400,327240,0
133500,327128,0
133600,327128,0
133700,327128,0
133800,327058,0
133900,327058,0
134000,327058,0
134100,327040,0
134200,327040,0
134300,327040,0
134400,327020,0
134500,327020,0
134600,327020,0
134700,327049,0
134800,327049,0
134900,327049,0
135000,327136,0
135100,327136,0
135200,327136,0
135300,327226,0
135400,327226,0
135500,327226,0
135600,327122,0
135700,327122,0
135800,327122,0
135900,326992,0
136000,326992,0
136100,326992,0
136200,326981,0
136300,326981,0
136400,326981,0
136500,327100,0
136600,327100,0
136700,327100,0
136800,326605,137
136900,326605,0
137000,326605,0
137100,326982,0
137200,326982,0
137300,326982,0
137400,326980,0
137500,326980,0
137600,326980,0
137700,327101,0
137800,327101,0
137900,327101,0
138000,327029,0
138100,327029,0
138200,327029,0
138300,327059,0
138400,327059,0
138500,327059,0
138600,327448,0
138700,327448,0
138800,327448,0
138900,328509,0
139000,328509,0
139100,328509,0
139200,328441,0
139300,328441,0
139400,328441,0
139500,328294,0
139600,328294,0
139700,328294,0
139800,328455,0
139900,328455,0
140000,328455,0
140100,328518,0
140200,328518,0
140300,328518,0
140400,328753,0
140500,328753,0
140600,328753,0
140700,328784,0
140800,328784,0
140900,328784,0
141000,328709,0
141100,328709,0
141200,328709,0
141300,328759,0
141400,328759,0
141500,328759,0
141600,328524,0
141700,328524,0
141800,328524,0
141900,328425,0
142000,328425,0
142100,328425,0
142200,328631,0
142300,328631,0
142400,328631,0
142500,329189,0
142600,329189,0
142700,329189,0
142800,328733,0
142900,328733,0
143000,328733,0
143100,328617,0
143200,328617,0
143300,328617,0
143400,328215,0
143500,328215,0
143600,328215,0
143700,327943,0
143800,327943,0
143900,327943,0
144000,327484,105
144100,327484,0
144200,327484,0
144300,327582,0
144400,327582,0
144500,327582,0
144600,327661,0
144700,327661,0
144800,327661,0
144900,327601,0
145000,327601,0
145100,327601,0
145200,327540,0
145300,327540,0
145400,327540,0
145500,327569,0
145600,327569,0
145700,327569,0
145800,327582,0
145900,327582,0
146000,327582,0
146100,327593,0
146200,327593,0
146300,327593,0
146400,327767,0
146500,327767,0
146600,327767,0
146700,327869,0
146800,327869,0
146900,327869,0
147000,327890,0
147100,327890,0
147200,327890,0
147300,327851,0
147400,327851,0
147500,327851,0
147600,327842,0
147700,327842,0
147800,327842,0
147900,327923,0
148000,327923,0
148100,327923,0
148200,327678,0
148300,327678,0
148400,327678,0
148500,327613,0
148600,327613,0
148700,327613,0
148800,327658,0
148900,327658,0
149000,327658,0
149100,327711,0
149200,327711,0
149300,327711,0
149400,327900,0
149500,327900,0
149600,327900,0
149700,328213,0
149800,328213,0
149900,328213,0
150000,328102,0
150100,328102,0
150200,328102,0
150300,328017,0
150400,328017,0
150500,328017,0
150600,328063,0
150700,328063,0
150800,328063,0
150900,328075,0
151000,328075,0
151100,328075,0
151200,327730,110
151300,327730,0
151400,327730,0
151500,327894,0
151600,327894,0
151700,327894,0
151800,327868,0
151900,327868,0
152000,327868,0
152100,328090,0
152200,328090,0
152300,328090,0
152400,328186,0
152500,328186,0
152600,328186,0
152700,327900,0
152800,327900,0
152900,327900,0
153000,328696,0
153100,328696,0
153200,328696,0
153300,328752,0
153400,328752,0
153500,328752,0
153600,328803,0
153700,328803,0
153800,328803,0
153900,328777,0
154000,328777,0
154100,328777,0
154200,328820,0
154300,328820,0
154400,328820,0
154500,328336,0
154600,328336,0
154700,328336,0
154800,328249,0
154900,328249,0
155000,328249,0
155100,328147,0
155200,328147,0
155300,328147,0
155400,328015,0
155500,328015,0
155600,328015,0
155700,328002,0
155800,328002,0
155900,328002,0
156000,327919,0
156100,327919,0
156200,327919,0
156300,328006,0
156400,328006,0
156500,328006,0
156600,327730,0
156700,327730,0
156800,327730,0
156900,327573,0
157000,327573,0
157100,327573,0
157200,327884,0
157300,327884,0
157400,327884,0
157500,327850,0
157600,327850,0
157700,327850,0
157800,327830,0
157900,327830,0
158000,327830,0
158100,328027,0
158200,328027,0
158300,328027,0
158400,327642,91
158500,327642,0
158600,327642,0
158700,327889,0
158800,327889,0
158900,327889,0
159000,328011,0
159100,328011,0
159200,328011,0
159300,328072,0
159400,328072,0
159500,328072,0
159600,327991,0
159700,327991,0
159800,327991,0
159900,328068,0
160000,328068,0
160100,328068,0
160200,328406,0
160300,328406,0
160400,328406,0
160500,328539,0
160600,328539,0
160700,328539,0
160800,328384,0
160900,328384,0
161000,328384,0
161100,328324,0
161200,328324,0
161300,328324,0
161400,328301,0
161500,328301,0
161600,328301,0
161700,328502,0
161800,328502,0
161900,328502,0
162000,328714,0
162100,328714,0
162200,328714,0
162300,328311,0
162400,328311,0
162500,328311,0
162600,328188,0
162700,328188,0
162800,328188,0
162900,327877,0
163000,327877,0
163100,327877,0
163200,327402,0
163300,327402,0
163400,327402,0
163500,327328,0
163600,327328,0
163700,327328,0
163800,327503,0
163900,327503,0
164000,327503,0
164100,327606,0
164200,327606,0
164300,327606,0
164400,327621,0
164500,327621,0
164600,327621,0
164700,327543,0
164800,327543,0
164900,327543,0
165000,327623,0
165100,327623,0
165200,327623,0
165300,327535,0
165400,327535,0
165500,327535,0
165600,327057,151
165700,327057,0
165800,327057,0
165900,326908,0
166000,326908,0
166100,326908,0
166200,326832,0
166300,326832,0
166400,326832,0
166500,326689,0
166600,326689,0
166700,326689,0
166800,326524,0
166900,326524,0
167000,326524,0
167100,326347,0
167200,326347,0
167300,326347,0
167400,326391,0
167500,326391,0
167600,326391,0
167700,326301,0
167800,326301,0
167900,326301,0
168000,326224,0
168100,326224,0
168200,326224,0
168300,326120,0
168400,326120,0
168500,326120,0
168600,325943,0
168700,325943,0
168800,325943,0
168900,325731,0
169000,325731,0
169100,325731,0
169200,325905,0
169300,325905,0
169400,325905,0
169500,326053,0
169600,326053,0
169700,326053,0
169800,325880,0
169900,325880,0
170000,325880,0
170100,326029,0
170200,326029,0
170300,326029,0
170400,326153,0
170500,326153,0
170600,326153,0
170700,325887,0
170800,325887,0
170900,325887,0
171000,325365,0
171100,325365,0
171200,325365,0
171300,325162,0
171400,325162,0
171500,325162,0
171600,325041,0
171700,325041,0
171800,325041,0
171900,324851,0
172000,324851,0
172100,324851,0
172200,324526,0
172300,324526,0
172400,324526,0
172500,324528,0
172600,324528,0
172700,324528,0
172800,299680,112
