time,cores,delays,MA,max
10000,323561,0,323601.5,323910.4
10100,323561,0,323606.0,323910.4
10200,323593,0,323613.7,323910.4
10300,323593,0,323595.6,323910.4
10400,323593,0,323577.5,323910.4
10500,323716,0,323571.7,323910.4
10600,323716,0,323592.0,323910.4
10700,323716,0,323612.3,323910.4
10800,323572,0,323618.2,323910.4
10900,323572,0,323619.3,323910.4
11000,323572,0,323620.4,323910.4
11100,323529,0,323617.2,323910.4
11200,323529,0,323610.8,323910.4
11300,323529,0,323604.4,323910.4
11400,323306,0,323575.7,323910.4
11500,323306,0,323534.7,323910.4
11600,323306,0,323493.7,323910.4
11700,323028,0,323424.9,323910.4
11800,323028,0,323370.5,323910.4
11900,323028,0,323316.1,323910.4
12000,322952,0,323254.1,323910.4
12100,322952,0,323196.4,323910.4
12200,322952,0,323138.7,323910.4
12300,322859,0,323071.7,323910.4
12400,322859,0,323027.0,323910.4
12500,322859,0,322982.3,323910.4
12600,322775,0,322929.2,323910.4
12700,322775,0,322903.9,323910.4
12800,322775,0,322878.6,323910.4
12900,322796,0,322855.4,323910.4
13000,322796,0,322839.8,323910.4
13100,322796,0,322824.2,323910.4
13200,322658,0,322794.8,323910.4
13300,322658,0,322774.7,323910.4
13400,322658,0,322754.6,323910.4
13500,322640,0,322732.7,323910.4
13600,322640,0,322719.2,323910.4
13700,322640,0,322705.7,323910.4
13800,322661,0,322694.3,323910.4
13900,322661,0,322680.8,323910.4
14000,322661,0,322667.3,323910.4
14100,322514,0,322639.1,323871.7
14200,322514,0,322624.7,323871.7
14300,322514,0,322610.3,323871.7
14400,322314,0,322575.9,323824.0
14500,322314,0,322543.3,323824.0
14600,322314,0,322510.7,323824.0
14700,322203,0,322467.0,323739.1
14800,322203,0,322421.2,323739.1
14900,322203,0,322375.4,323739.1
15000,322091,0,322318.4,323739.1
15100,322091,0,322276.1,323739.1
15200,322091,0,322233.8,323739.1
15300,322028,0,322185.2,323713.9
15400,322028,0,322156.6,323713.9
15500,322028,0,322128.0,323713.9
15600,321928,0,322089.4,323691.7
15700,321928,0,322061.9,323691.7
15800,321928,0,322034.4,323691.7
15900,321920,0,322006.1,323691.7
16000,321920,0,321989.0,323691.7
16100,321920,0,321971.9,323691.7
16200,321948,0,321957.6,323672.2
16300,321948,0,321949.6,323672.2
16400,321948,0,321941.6,323672.2
16500,322109,0,321949.7,323672.2
16600,322109,0,321967.8,323672.2
16700,322109,0,321985.9,323672.2
16800,322300,0,322023.1,323672.2
16900,322300,0,322061.1,323672.2
17000,322300,0,322099.1,323672.2
17100,322252,0,322132.3,323672.2
17200,322252,0,322162.7,323672.2
17300,322252,0,322193.1,323672.2
17400,322244,0,322222.7,323672.2
17500,322244,0,322236.2,323672.2
17600,322244,0,322249.7,323672.2
17700,322134,0,322252.2,323672.2
17800,322134,0,322235.6,323672.2
17900,322134,0,322219.0,323672.2
18000,322071,0,322196.1,323672.2
18100,322071,0,322178.0,323672.2
18200,322071,0,322159.9,323672.2
18300,322292,0,322163.9,323672.2
18400,322292,0,322168.7,323672.2
18500,322292,0,322173.5,323672.2
18600,322236,0,322172.7,323672.2
18700,322236,0,322182.9,323672.2
18800,322236,0,322193.1,323672.2
18900,322383,0,322218.0,323672.2
19000,322383,0,322249.2,323672.2
19100,322383,0,322280.4,323672.2
19200,322344,0,322307.7,323672.2
19300,322344,0,322312.9,323672.2
19400,322344,0,322318.1,323672.2
19500,322926,0,322381.5,323672.2
19600,322926,0,322450.5,323672.2
19700,322926,0,322519.5,323672.2
19800,322619,0,322557.8,323672.2
19900,322619,0,322581.4,323672.2
20000,322619,0,322605.0,323672.2
20100,322615,0,322628.2,323672.2
20200,322615,0,322655.3,323672.2
20300,322615,0,322682.4,323672.2
20400,322926,0,322740.6,323672.2
20500,322926,0,322740.6,323672.2
20600,322926,0,322740.6,323672.2
20700,322934,0,322741.4,323672.2
20800,322934,0,322772.9,323672.2
20900,322934,0,322804.4,323672.2
21000,322434,0,322785.9,323672.2
21100,322434,0,322767.8,323672.2
21200,322434,0,322749.7,323672.2
21300,322892,0,322777.4,323672.2
21400,322892,0,322774.0,323672.2
21500,322892,0,322770.6,323672.2
21600,323140,0,322792.0,323672.2
21700,323140,0,322812.6,323672.2
21800,323140,0,322833.2,323672.2
21900,323112,0,322851.0,323672.2
22000,323112,0,322918.8,323672.2
22100,323112,0,322986.6,323672.2
22200,323278,0,323071.0,323672.2
22300,323278,0,323109.6,323672.2
22400,323278,0,323148.2,323672.2
22500,323348,0,323193.8,323672.2
22600,323348,0,323214.6,323672.2
22700,323348,0,323235.4,323672.2
22800,324159,0,323337.3,323672.2
22900,324159,0,323442.0,323672.2
23000,324159,0,323546.7,323672.2
23100,323750,0,323610.5,323672.2
23200,323750,0,323657.7,323672.2
23300,323750,0,323704.9,323672.2
23400,323542,423,323731.3,323672.2
23500,323542,0,323750.7,323672.2
23600,323542,0,323770.1,323672.2
23700,324811,184,323916.4,323871.7
23800,324811,0,323981.6,323871.7
23900,324811,0,324046.8,323871.7
24000,324937,74,324124.6,323959.9
24100,324937,0,324243.3,323959.9
24200,324937,0,324362.0,323959.9
24300,324211,108,324408.1,323959.9
24400,324211,0,324475.0,323959.9
24500,324211,0,324541.9,323959.9
24600,324188,119,324606.5,323959.9
24700,324188,0,324544.2,323959.9
24800,324188,0,324481.9,323959.9
24900,324538,109,324454.6,323959.9
25000,324538,0,324414.7,323959.9
25100,324538,0,324374.8,323959.9
25200,324634,85,324344.5,323959.9
25300,324634,0,324386.8,323959.9
25400,324634,0,324429.1,323959.9
25500,324364,106,324444.4,323959.9
25600,324364,0,324462.0,323959.9
25700,324364,0,324479.6,323959.9
25800,324645,115,324525.3,323959.9
25900,324645,0,324536.0,323959.9
26000,324645,0,324546.7,323959.9
26100,325006,124,324593.5,324008.2
26200,325006,0,324630.7,324008.2
26300,325006,0,324667.9,324008.2
26400,324922,115,324696.7,324008.2
26500,324922,0,324752.5,324008.2
26600,324922,0,324808.3,324008.2
26700,324777,100,324849.6,324008.2
26800,324777,0,324862.8,324008.2
26900,324777,0,324876.0,324008.2
27000,324264,91,324837.9,324008.2
27100,324264,0,324763.7,324008.2
27200,324264,0,324689.5,324008.2
27300,324134,135,324602.3,324008.2
27400,324134,0,324523.5,324008.2
27500,324134,0,324444.7,324008.2
27600,324119,107,324364.4,324008.2
27700,324119,0,324298.6,324008.2
27800,324119,0,324232.8,324008.2
27900,324182,100,324173.3,324008.2
28000,324182,0,324165.1,324008.2
28100,324182,0,324156.9,324008.2
28200,324209,120,324151.4,324008.2
28300,324209,0,324158.9,324008.2
28400,324209,0,324166.4,324008.2
28500,324083,123,324161.3,324008.2
28600,324083,0,324157.7,324008.2
28700,324083,0,324154.1,324008.2
28800,324032,89,324145.4,324008.2
28900,324032,0,324130.4,324008.2
29000,324032,0,324115.4,324008.2
29100,324006,145,324097.8,324008.2
29200,324006,0,324077.5,324008.2
29300,324006,0,324057.2,324008.2
29400,324119,118,324048.2,324008.2
29500,324119,0,324051.8,324008.2
29600,324119,0,324055.4,324008.2
29700,323907,98,324037.8,324008.2
29800,323907,0,324025.3,324008.2
29900,323907,0,324012.8,324008.2
30000,323348,0,323944.4,324008.2
30100,323348,0,323878.6,324008.2
30200,323348,0,323812.8,324008.2
30300,322802,0,323692.4,324008.2
30400,322802,0,323560.7,324008.2
30500,322802,0,323429.0,324008.2
30600,322865,0,323303.6,324008.2
30700,322865,0,323199.4,324008.2
30800,322865,0,323095.2,324008.2
30900,322671,0,322971.6,324008.2
31000,322671,0,322903.9,324008.2
31100,322671,0,322836.2,324008.2
31200,322659,0,322767.3,324008.2
31300,322659,0,322753.0,324008.2
31400,322659,0,322738.7,324008.2
31500,322213,0,322679.8,324008.2
31600,322213,0,322614.6,324008.2
31700,322213,0,322549.4,324008.2
31800,322176,0,322480.5,324008.2
31900,322176,0,322431.0,324008.2
32000,322176,0,322381.5,324008.2
32100,322019,0,322316.3,323958.7
32200,322019,0,322252.3,323958.7
32300,322019,0,322188.3,323958.7
32400,321699,0,322092.3,323871.7
32500,321699,0,322040.9,323871.7
32600,321699,0,321989.5,323871.7
32700,321555,0,321923.7,323871.7
32800,321555,0,321861.6,323871.7
32900,321555,0,321799.5,323871.7
33000,321642,0,321746.1,323862.4
33100,321642,0,321708.4,323862.4
33200,321642,0,321670.7,323862.4
33300,321582,0,321627.0,323862.4
33400,321582,0,321615.3,323862.4
33500,321582,0,321603.6,323862.4
33600,321629,0,321596.6,323862.4
33700,321629,0,321604.0,323862.4
33800,321629,0,321611.4,323862.4
33900,321712,0,321627.1,323862.4
34000,321712,0,321634.1,323862.4
34100,321712,0,321641.1,323862.4
34200,322106,0,321687.5,323862.4
34300,322106,0,321739.9,323862.4
34400,322106,0,321792.3,323862.4
34500,322315,0,321865.6,323862.4
34600,322315,0,321934.2,323862.4
34700,322315,0,322002.8,323862.4
34800,322448,0,322084.7,323862.4
34900,322448,0,322158.3,323862.4
35000,322448,0,322231.9,323862.4
35100,322711,0,322331.8,323862.4
35200,322711,0,322392.3,323862.4
35300,322711,0,322452.8,323862.4
35400,323107,0,322552.9,323862.4
35500,323107,0,322632.1,323862.4
35600,323107,0,322711.3,323862.4
35700,323012,0,322781.0,323862.4
35800,323012,0,322837.4,323862.4
35900,323012,0,322893.8,323862.4
36000,323089,0,322957.9,323862.4
36100,323089,0,322995.7,323862.4
36200,323089,0,323033.5,323862.4
36300,323392,0,323101.6,323862.4
36400,323392,0,323130.1,323862.4
36500,323392,0,323158.6,323862.4
36600,323425,0,323190.4,323862.4
36700,323425,0,323231.7,323862.4
36800,323425,0,323273.0,323862.4
36900,323451,0,323316.9,323862.4
37000,323451,0,323353.1,323862.4
37100,323451,0,323389.3,323862.4
37200,323592,0,323439.6,323862.4
37300,323592,0,323459.6,323862.4
37400,323592,0,323479.6,323862.4
37500,323492,0,323489.6,323862.4
37600,323492,0,323496.3,323862.4
37700,323492,0,323503.0,323862.4
37800,323340,0,323494.5,323862.4
37900,323340,0,323483.4,323862.4
38000,323340,0,323472.3,323862.4
38100,323145,0,323441.7,323862.4
38200,323145,0,323397.0,323862.4
38300,323145,0,323352.3,323862.4
38400,322874,0,323280.5,323862.4
38500,322874,0,323218.7,323862.4
38600,322874,0,323156.9,323862.4
38700,322926,0,323100.3,323862.4
38800,322926,0,323058.9,323862.4
38900,322926,0,323017.5,323862.4
39000,323233,0,323006.8,323862.4
39100,323233,0,323015.6,323862.4
39200,323233,0,323024.4,323862.4
39300,323402,0,323050.1,323862.4
39400,323402,0,323102.9,323862.4
39500,323402,0,323155.7,323862.4
39600,323373,0,323205.6,323862.4
39700,323373,0,323250.3,323862.4
39800,323373,0,323295.0,323862.4
39900,323415,0,323343.9,323862.4
40000,323415,0,323362.1,323862.4
40100,323415,0,323380.3,323862.4
40200,323526,0,323409.6,323862.4
40300,323526,0,323422.0,323862.4
40400,323526,0,323434.4,323862.4
40500,323792,0,323473.4,323862.4
40600,323792,0,323515.3,323862.4
40700,323792,0,323557.2,323862.4
40800,323442,0,323564.1,323862.4
40900,323442,0,323566.8,323862.4
41000,323442,0,323569.5,323862.4
41100,323327,0,323560.7,323862.4
41200,323327,0,323540.8,323862.4
41300,323327,0,323520.9,323862.4
41400,323330,0,323501.3,323862.4
41500,323330,0,323455.1,323862.4
41600,323330,0,323408.9,323862.4
41700,323556,0,323385.3,323862.4
41800,323556,0,323396.7,323862.4
41900,323556,0,323408.1,323862.4
42000,323698,0,323433.7,323862.4
42100,323698,0,323470.8,323862.4
42200,323698,0,323507.9,323862.4
42300,323734,0,323548.6,323862.4
42400,323734,0,323589.0,323862.4
42500,323734,0,323629.4,323862.4
42600,323697,0,323666.1,323862.4
42700,323697,0,323680.2,323862.4
42800,323697,0,323694.3,323862.4
42900,323704,0,323709.1,323862.4
43000,323704,0,323709.7,323862.4
43100,323704,0,323710.3,323862.4
43200,323864,0,323726.9,323862.4
43300,323864,0,323739.9,323862.4
43400,323864,0,323752.9,323862.4
43500,324122,0,323791.7,323862.4
43600,324122,0,323834.2,323862.4
43700,324122,0,323876.7,323862.4
43800,323881,141,323895.1,323862.4
43900,323881,0,323912.8,323862.4
44000,323881,0,323930.5,323862.4
44100,323974,123,323957.5,323862.4
44200,323974,0,323968.5,323862.4
44300,323974,0,323979.5,323862.4
44400,323999,178,323993.0,323862.4
44500,323999,0,323980.7,323862.4
44600,323999,0,323968.4,323862.4
44700,324167,133,323972.9,323862.4
44800,324167,0,324001.5,323862.4
44900,324167,0,324030.1,323862.4
45000,324244,233,324066.4,323862.4
45100,324244,0,324093.4,323862.4
45200,324244,0,324120.4,323862.4
45300,324479,331,324170.9,323862.4
45400,324479,0,324218.9,323862.4
45500,324479,0,324266.9,323862.4
45600,324976,127,324364.6,323862.4
45700,324976,0,324445.5,323862.4
45800,324976,0,324526.4,323862.4
45900,324914,91,324601.1,323862.4
46000,324914,0,324668.1,323862.4
46100,324914,0,324735.1,323862.4
46200,324249,104,324735.6,323862.4
46300,324249,0,324712.6,323862.4
46400,324249,0,324689.6,323862.4
46500,324268,141,324668.5,323862.4
46600,324268,0,324597.7,323862.4
46700,324268,0,324526.9,323862.4
46800,324283,97,324457.6,323862.4
46900,324283,0,324394.5,323862.4
47000,324283,0,324331.4,323862.4
47100,324108,89,324250.8,323862.4
47200,324108,0,324236.7,323862.4
47300,324108,0,324222.6,323862.4
47400,324084,103,324206.1,323862.4
47500,324084,0,324187.7,323862.4
47600,324084,0,324169.3,323862.4
47700,324049,125,324147.4,323862.4
47800,324049,0,324124.0,323862.4
47900,324049,0,324100.6,323862.4
48000,323825,120,324054.8,323862.4
48100,323825,0,324026.5,323862.4
48200,323825,0,323998.2,323862.4
48300,323696,124,323957.0,323862.4
48400,323696,0,323918.2,323862.4
48500,323696,0,323879.4,323862.4
48600,323919,70,323862.9,323862.4
48700,323919,0,323849.9,323862.4
48800,323919,0,323836.9,323862.4
48900,324080,0,323840.0,323862.4
49000,324080,0,323865.5,323862.4
49100,324080,0,323891.0,323862.4
49200,323924,113,323900.9,323862.4
49300,323924,0,323923.7,323862.4
49400,323924,0,323946.5,323862.4
49500,323869,92,323963.8,323862.4
49600,323869,0,323958.8,323862.4
49700,323869,0,323953.8,323862.4
49800,323845,105,323946.4,323862.4
49900,323845,0,323922.9,323862.4
50000,323845,0,323899.4,323862.4
50100,323836,86,323875.0,323862.4
50200,323836,0,323866.2,323862.4
50300,323836,0,323857.4,323862.4
50400,323894,0,323854.4,323862.4
50500,323894,0,323856.9,323862.4
50600,323894,0,323859.4,323862.4
50700,323900,2,323862.5,323862.4
50800,323900,0,323868.0,323862.4
50900,323900,0,323873.5,323862.4
51000,323736,102,323862.6,323862.4
51100,323736,0,323852.6,323862.4
51200,323736,0,323842.6,323862.4
51300,323969,0,323855.9,323862.4
51400,323969,0,323863.4,323862.4
51500,323969,0,323870.9,323862.4
51600,323811,88,323862.6,323862.4
51700,323811,0,323853.7,323862.4
51800,323811,0,323844.8,323862.4
51900,324012,0,323856.0,323862.4
52000,324012,0,323883.6,323862.4
52100,324012,0,323911.2,323862.4
52200,323717,147,323909.3,323862.4
52300,323717,0,323884.1,323862.4
52400,323717,0,323858.9,323862.4
52500,324049,156,323866.9,323862.4
52600,324049,0,323890.7,323862.4
52700,324049,0,323914.5,323862.4
52800,324322,171,323965.6,323862.4
52900,324322,0,323996.6,323862.4
53000,324322,0,324027.6,323862.4
53100,324791,158,324105.5,323862.4
53200,324791,0,324212.9,323862.4
53300,324791,0,324320.3,323862.4
53400,325148,376,324463.4,323961.8
53500,325148,0,324573.3,323961.8
53600,325148,0,324683.2,323961.8
53700,327017,0,324980.0,324990.1
53800,327017,0,325249.5,324990.1
53900,327017,0,325519.0,324990.1
54000,326827,92,325769.5,325137.1
54100,326827,0,325973.1,325137.1
54200,326827,0,326176.7,325137.1
54300,326850,175,326382.6,325153.2
54400,326850,0,326552.8,325153.2
54500,326850,0,326723.0,325153.2
54600,327039,160,326912.1,325285.5
54700,327039,0,326914.3,325285.5
54800,327039,0,326916.5,325285.5
54900,327078,96,326922.6,325312.8
55000,327078,0,326947.7,325312.8
55100,327078,0,326972.8,325312.8
55200,326913,95,326981.4,325312.8
55300,326913,0,326987.7,325312.8
55400,326913,0,326994.0,325312.8
55500,326668,141,326975.8,325312.8
55600,326668,0,326938.7,325312.8
55700,326668,0,326901.6,325312.8
55800,326994,288,326897.1,325312.8
55900,326994,0,326888.7,325312.8
56000,326994,0,326880.3,325312.8
56100,327535,266,326926.0,325632.7
56200,327535,0,326988.2,325632.7
56300,327535,0,327050.4,325632.7
56400,327829,142,327142.0,325838.5
56500,327829,0,327258.1,325838.5
56600,327829,0,327374.2,325838.5
56700,327612,129,327468.6,325838.5
56800,327612,0,327530.4,325838.5
56900,327612,0,327592.2,325838.5
57000,326987,149,327591.5,325838.5
57100,326987,0,327536.7,325838.5
57200,326987,0,327481.9,325838.5
57300,326781,97,327406.5,325838.5
57400,326781,0,327301.7,325838.5
57500,326781,0,327196.9,325838.5
57600,326550,146,327069.0,325838.5
57700,326550,0,326962.8,325838.5
57800,326550,0,326856.6,325838.5
57900,326017,105,326697.1,325838.5
58000,326017,0,326600.1,325838.5
58100,326017,0,326503.1,325838.5
58200,325471,128,326351.5,325838.5
58300,325471,0,326220.5,325838.5
58400,325471,0,326089.5,325838.5
58500,325448,110,325956.2,325838.5
58600,325448,0,325846.0,325838.5
58700,325448,0,325735.8,325838.5
58800,325640,0,325644.8,325838.5
58900,325640,0,325607.1,325838.5
59000,325640,0,325569.4,325838.5
59100,325574,0,325525.1,325838.5
59200,325574,0,325535.4,325838.5
59300,325574,0,325545.7,325838.5
59400,325556,0,325554.2,325838.5
59500,325556,0,325565.0,325838.5
59600,325556,0,325575.8,325838.5
59700,325670,0,325598.0,325838.5
59800,325670,0,325601.0,325838.5
59900,325670,0,325604.0,325838.5
60000,325872,0,325627.2,325838.5
60100,325872,0,325657.0,325838.5
60200,325872,0,325686.8,325838.5
60300,326024,0,325731.8,325838.5
60400,326024,0,325778.6,325838.5
60500,326024,0,325825.4,325838.5
60600,325688,134,325838.6,325838.5
60700,325688,0,325840.4,325838.5
60800,325688,0,325842.2,325838.5
60900,325637,137,325838.9,325838.5
61000,325637,0,325815.4,325838.5
61100,325637,0,325791.9,325838.5
61200,325832,0,325787.9,325838.5
61300,325832,0,325768.7,325838.5
61400,325832,0,325749.5,325838.5
61500,325746,0,325721.7,325838.5
61600,325746,0,325727.5,325838.5
61700,325746,0,325733.3,325838.5
61800,325636,0,325728.1,325838.5
61900,325636,0,325728.0,325838.5
62000,325636,0,325727.9,325838.5
62100,325547,0,325718.9,325838.5
62200,325547,0,325690.4,325838.5
62300,325547,0,325661.9,325838.5
62400,325572,0,325635.9,325838.5
62500,325572,0,325618.5,325838.5
62600,325572,0,325601.1,325838.5
62700,325519,0,325578.4,325838.5
62800,325519,0,325566.7,325838.5
62900,325519,0,325555.0,325838.5
63000,325549,0,325546.3,325838.5
63100,325549,0,325546.5,325838.5
63200,325549,0,325546.7,325838.5
63300,325709,0,325562.9,325838.5
63400,325709,0,325576.6,325838.5
63500,325709,0,325590.3,325838.5
63600,325806,0,325613.7,325838.5
63700,325806,0,325642.4,325838.5
63800,325806,0,325671.1,325838.5
63900,325729,0,325692.1,325838.5
64000,325729,0,325710.1,325838.5
64100,325729,0,325728.1,325838.5
64200,325765,0,325749.7,325838.5
64300,325765,0,325755.3,325838.5
64400,325765,0,325760.9,325838.5
64500,325408,0,325730.8,325838.5
64600,325408,0,325691.0,325838.5
64700,325408,0,325651.2,325838.5
64800,325378,0,325608.4,325838.5
64900,325378,0,325573.3,325838.5
65000,325378,0,325538.2,325838.5
65100,325401,0,325505.4,325838.5
65200,325401,0,325469.0,325838.5
65300,325401,0,325432.6,325838.5
65400,325377,0,325393.8,325838.5
65500,325377,0,325390.7,325838.5
65600,325377,0,325387.6,325838.5
65700,325131,0,325359.9,325838.5
65800,325131,0,325335.2,325838.5
65900,325131,0,325310.5,325838.5
66000,325382,0,325310.9,325838.5
66100,325382,0,325309.0,325838.5
66200,325382,0,325307.1,325838.5
66300,325473,0,325314.3,325838.5
66400,325473,0,325323.9,325838.5
66500,325473,0,325333.5,325838.5
66600,326145,0,325410.3,325838.5
66700,326145,0,325511.7,325838.5
66800,326145,0,325613.1,325838.5
66900,326631,0,325763.1,325838.5
67000,326631,0,325888.0,325838.5
67100,326631,0,326012.9,325838.5
67200,326206,233,326095.3,325838.5
67300,326206,0,326168.6,325838.5
67400,326206,0,326241.9,325838.5
67500,326844,88,326379.0,325838.5
67600,326844,0,326448.9,325838.5
67700,326844,0,326518.8,325838.5
67800,326837,94,326588.0,325838.5
67900,326837,0,326608.6,325838.5
68000,326837,0,326629.2,325838.5
68100,326926,198,326658.7,325838.5
68200,326926,0,326730.7,325838.5
68300,326926,0,326802.7,325838.5
68400,327211,107,326903.2,325838.5
68500,327211,0,326939.9,325838.5
68600,327211,0,326976.6,325838.5
68700,326909,121,326983.1,325838.5
68800,326909,0,326990.3,325838.5
68900,326909,0,326997.5,325838.5
69000,327003,153,327014.1,325838.5
69100,327003,0,327021.8,325838.5
69200,327003,0,327029.5,325838.5
69300,327080,122,327044.9,325838.5
69400,327080,0,327031.8,325838.5
69500,327080,0,327018.7,325838.5
69600,326807,143,326978.3,325838.5
69700,326807,0,326968.1,325838.5
69800,326807,0,326957.9,325838.5
69900,326671,130,326934.1,325838.5
70000,326671,0,326900.9,325838.5
70100,326671,0,326867.7,325838.5
70200,326509,172,326818.3,325838.5
70300,326509,0,326761.2,325838.5
70400,326509,0,326704.1,325838.5
70500,326665,176,326662.6,325838.5
70600,326665,0,326648.4,325838.5
70700,326665,0,326634.2,325838.5
70800,326788,116,326632.3,325838.5
70900,326788,0,326644.0,325838.5
71000,326788,0,326655.7,325838.5
71100,326599,161,326648.5,325838.5
71200,326599,0,326657.5,325838.5
71300,326599,0,326666.5,325838.5
71400,326582,255,326673.8,325838.5
71500,326582,0,326665.5,325838.5
71600,326582,0,326657.2,325838.5
71700,327103,234,326701.0,325838.5
71800,327103,0,326732.5,325838.5
71900,327103,0,326764.0,325838.5
72000,327341,185,326819.3,325838.5
72100,327341,0,326893.5,325838.5
72200,327341,0,326967.7,325838.5
72300,327388,150,327046.6,325838.5
72400,327388,0,327127.2,325838.5
72500,327388,0,327207.8,325838.5
72600,327344,172,327284.0,325838.5
72700,327344,0,327308.1,325838.5
72800,327344,0,327332.2,325838.5
72900,327392,198,327361.1,325838.5
73000,327392,0,327366.2,325838.5
73100,327392,0,327371.3,325838.5
73200,327625,120,327399.7,325838.5
73300,327625,0,327423.4,325838.5
73400,327625,0,327447.1,325838.5
73500,327399,174,327448.2,325838.5
73600,327399,0,327453.7,325838.5
73700,327399,0,327459.2,325838.5
73800,327588,317,327483.6,325838.5
73900,327588,0,327503.2,325838.5
74000,327588,0,327522.8,325838.5
74100,327987,172,327582.3,325949.1
74200,327987,0,327618.5,325949.1
74300,327987,0,327654.7,325949.1
74400,328126,86,327704.8,326046.4
74500,328126,0,327777.5,326046.4
74600,328126,0,327850.2,326046.4
74700,327970,68,327907.3,326046.4
74800,327970,0,327945.5,326046.4
74900,327970,0,327983.7,326046.4
75000,327806,135,328005.5,326046.4
75100,327806,0,327987.4,326046.4
75200,327806,0,327969.3,326046.4
75300,327727,97,327943.3,326046.4
75400,327727,0,327903.4,326046.4
75500,327727,0,327863.5,326046.4
75600,327662,68,327817.1,326046.4
75700,327662,0,327786.3,326046.4
75800,327662,0,327755.5,326046.4
75900,327594,107,327717.9,326046.4
76000,327594,0,327696.7,326046.4
76100,327594,0,327675.5,326046.4
76200,327314,80,327626.3,326046.4
76300,327314,0,327585.0,326046.4
76400,327314,0,327543.7,326046.4
76500,327180,84,327489.0,326046.4
76600,327180,0,327440.8,326046.4
76700,327180,0,327392.6,326046.4
76800,327120,123,327338.4,326046.4
76900,327120,0,327291.0,326046.4
77000,327120,0,327243.6,326046.4
77100,327147,81,327198.9,326046.4
77200,327147,0,327182.2,326046.4
77300,327147,0,327165.5,326046.4
77400,327149,91,327149.0,326046.4
77500,327149,0,327145.9,326046.4
77600,327149,0,327142.8,326046.4
77700,327175,200,327142.3,326046.4
