time,cores,delays,MA,max
10000,323563,0,323601.9,323705.2
10100,323563,0,323606.6,323705.2
10200,323593,0,323614.3,323705.2
10300,323593,0,323596.2,323705.2
10400,323593,0,323578.1,323705.2
10500,323716,0,323572.3,323705.2
10600,323716,0,323592.6,323705.2
10700,323716,0,323612.9,323705.2
10800,323572,0,323618.8,323705.2
10900,323572,0,323619.7,323705.2
11000,323572,0,323620.6,323705.2
11100,323529,0,323617.2,323705.2
11200,323529,0,323610.8,323705.2
11300,323529,0,323604.4,323705.2
11400,323306,0,323575.7,323705.2
11500,323306,0,323534.7,323705.2
11600,323306,0,323493.7,323705.2
11700,323028,0,323424.9,323705.2
11800,323028,0,323370.5,323705.2
11900,323028,0,323316.1,323705.2
12000,322952,0,323254.1,323705.2
12100,322952,0,323196.4,323705.2
12200,322952,0,323138.7,323705.2
12300,322863,0,323072.1,323705.2
12400,322863,0,323027.8,323705.2
12500,322863,0,322983.5,323705.2
12600,322775,0,322930.4,323705.2
12700,322775,0,322905.1,323705.2
12800,322775,0,322879.8,323705.2
12900,322796,0,322856.6,323705.2
13000,322796,0,322841.0,323705.2
13100,322796,0,322825.4,323705.2
13200,322658,0,322796.0,323705.2
13300,322658,0,322775.5,323705.2
13400,322658,0,322755.0,323705.2
13500,322640,0,322732.7,323705.2
13600,322640,0,322719.2,323705.2
13700,322640,0,322705.7,323705.2
13800,322661,0,322694.3,323705.2
13900,322661,0,322680.8,323705.2
14000,322661,0,322667.3,323705.2
14100,322514,0,322639.1,323653.6
14200,322514,0,322624.7,323653.6
14300,322514,0,322610.3,323653.6
14400,322314,0,322575.9,323590.0
14500,322314,0,322543.3,323590.0
14600,322314,0,322510.7,323590.0
14700,322203,0,322467.0,323476.8
14800,322203,0,322421.2,323476.8
14900,322203,0,322375.4,323476.8
15000,322091,0,322318.4,323476.8
15100,322091,0,322276.1,323476.8
15200,322091,0,322233.8,323476.8
15300,322028,0,322185.2,323443.2
15400,322028,0,322156.6,323443.2
15500,322028,0,322128.0,323443.2
15600,321928,0,322089.4,323413.6
15700,321928,0,322061.9,323413.6
15800,321928,0,322034.4,323413.6
15900,321921,0,322006.2,323413.6
16000,321921,0,321989.2,323413.6
16100,321921,0,321972.2,323413.6
16200,321948,0,321957.9,323387.6
16300,321948,0,321949.9,323387.6
16400,321948,0,321941.9,323387.6
16500,322109,0,321950.0,323387.6
16600,322109,0,321968.1,323387.6
16700,322109,0,321986.2,323387.6
16800,322300,0,322023.4,323387.6
16900,322300,0,322061.3,323387.6
17000,322300,0,322099.2,323387.6
17100,322252,0,322132.3,323387.6
17200,322252,0,322162.7,323387.6
17300,322252,0,322193.1,323387.6
17400,322244,0,322222.7,323387.6
17500,322244,0,322236.2,323387.6
17600,322244,0,322249.7,323387.6
17700,322134,0,322252.2,323387.6
17800,322134,0,322235.6,323387.6
17900,322134,0,322219.0,323387.6
18000,322071,0,322196.1,323387.6
18100,322071,0,322178.0,323387.6
18200,322071,0,322159.9,323387.6
18300,322292,0,322163.9,323387.6
18400,322292,0,322168.7,323387.6
18500,322292,0,322173.5,323387.6
18600,322237,0,322172.8,323387.6
18700,322237,0,322183.1,323387.6
18800,322237,0,322193.4,323387.6
18900,322383,0,322218.3,323387.6
19000,322383,0,322249.5,323387.6
19100,322383,0,322280.7,323387.6
19200,322344,0,322308.0,323387.6
19300,322344,0,322313.2,323387.6
19400,322344,0,322318.4,323387.6
19500,322926,0,322381.8,323387.6
19600,322926,0,322450.7,323387.6
19700,322926,0,322519.6,323387.6
19800,322619,0,322557.8,323387.6
19900,322619,0,322581.4,323387.6
20000,322619,0,322605.0,323387.6
20100,322615,0,322628.2,323387.6
20200,322615,0,322655.3,323387.6
20300,322615,0,322682.4,323387.6
20400,322926,0,322740.6,323387.6
20500,322926,0,322740.6,323387.6
20600,322926,0,322740.6,323387.6
20700,322934,0,322741.4,323387.6
20800,322934,0,322772.9,323387.6
20900,322934,0,322804.4,323387.6
21000,322434,0,322785.9,323387.6
21100,322434,0,322767.8,323387.6
21200,322434,0,322749.7,323387.6
21300,322892,0,322777.4,323387.6
21400,322892,0,322774.0,323387.6
21500,322892,0,322770.6,323387.6
21600,323140,0,322792.0,323387.6
21700,323140,0,322812.6,323387.6
21800,323140,0,322833.2,323387.6
21900,323112,0,322851.0,323387.6
22000,323112,0,322918.8,323387.6
22100,323112,0,322986.6,323387.6
22200,323278,0,323071.0,323387.6
22300,323278,0,323109.6,323387.6
22400,323278,0,323148.2,323387.6
22500,323348,0,323193.8,323387.6
22600,323348,0,323214.6,323387.6
22700,323348,0,323235.4,323387.6
22800,324159,0,323337.3,323387.6
22900,324159,0,323442.0,323387.6
23000,324159,0,323546.7,323387.6
23100,323448,112,323580.3,323387.6
23200,323448,0,323597.3,323387.6
23300,323448,0,323614.3,323387.6
23400,323548,423,323641.3,323387.6
23500,323548,0,323661.3,323387.6
23600,323548,0,323681.3,323387.6
23700,324839,184,323830.4,323575.4
23800,324839,0,323898.4,323575.4
23900,324839,0,323966.4,323575.4
24000,324955,74,324046.0,323645.0
24100,324955,0,324196.7,323645.0
24200,324955,0,324347.4,323645.0
24300,324229,108,324425.5,323645.0
24400,324229,0,324493.6,323645.0
24500,324229,0,324561.7,323645.0
24600,324195,119,324626.4,323645.0
24700,324195,0,324562.0,323645.0
24800,324195,0,324497.6,323645.0
24900,324542,109,324467.9,323645.0
25000,324542,0,324426.6,323645.0
25100,324542,0,324385.3,323645.0
25200,324640,85,324353.8,323645.0
25300,324640,0,324394.9,323645.0
25400,324640,0,324436.0,323645.0
25500,324374,106,324450.5,323645.0
25600,324374,0,324468.4,323645.0
25700,324374,0,324486.3,323645.0
25800,324663,115,324533.1,323645.0
25900,324663,0,324545.2,323645.0
26000,324663,0,324557.3,323645.0
26100,325022,124,324605.3,323685.2
26200,325022,0,324643.5,323685.2
26300,325022,0,324681.7,323685.2
26400,324922,115,324709.9,323685.2
26500,324922,0,324764.7,323685.2
26600,324922,0,324819.5,323685.2
26700,324782,100,324860.3,323685.2
26800,324782,0,324872.2,323685.2
26900,324782,0,324884.1,323685.2
27000,324264,91,324844.2,323685.2
27100,324264,0,324768.4,323685.2
27200,324264,0,324692.6,323685.2
27300,324136,135,324604.0,323685.2
27400,324136,0,324525.4,323685.2
27500,324136,0,324446.8,323685.2
27600,324119,107,324366.5,323685.2
27700,324119,0,324300.2,323685.2
27800,324119,0,324233.9,323685.2
27900,324182,100,324173.9,323685.2
28000,324182,0,324165.7,323685.2
28100,324182,0,324157.5,323685.2
28200,324209,120,324152.0,323685.2
28300,324209,0,324159.3,323685.2
28400,324209,0,324166.6,323685.2
28500,324083,123,324161.3,323685.2
28600,324083,0,324157.7,323685.2
28700,324083,0,324154.1,323685.2
28800,324040,89,324146.2,323685.2
28900,324040,0,324132.0,323685.2
29000,324040,0,324117.8,323685.2
29100,324006,145,324100.2,323685.2
29200,324006,0,324079.9,323685.2
29300,324006,0,324059.6,323685.2
29400,324121,118,324050.8,323685.2
29500,324121,0,324054.6,323685.2
29600,324121,0,324058.4,323685.2
29700,323955,98,324045.6,323685.2
29800,323955,0,324037.1,323685.2
29900,323955,0,324028.6,323685.2
30000,323179,98,323942.5,323685.2
30100,323179,0,323859.8,323685.2
30200,323179,0,323777.1,323685.2
30300,322809,0,323657.4,323685.2
30400,322809,0,323526.2,323685.2
30500,322809,0,323395.0,323685.2
30600,322868,0,323269.7,323685.2
30700,322868,0,323161.0,323685.2
30800,322868,0,323052.3,323685.2
30900,322683,0,322925.1,323685.2
31000,322683,0,322875.5,323685.2
31100,322683,0,322825.9,323685.2
31200,322682,0,322776.2,323685.2
31300,322682,0,322763.5,323685.2
31400,322682,0,322750.8,323685.2
31500,322231,0,322693.0,323685.2
31600,322231,0,322629.3,323685.2
31700,322231,0,322565.6,323685.2
31800,322188,0,322497.6,323685.2
31900,322188,0,322448.1,323685.2
32000,322188,0,322398.6,323685.2
32100,322029,0,322333.2,323623.2
32200,322029,0,322267.9,323623.2
32300,322029,0,322202.6,323623.2
32400,321699,0,322104.3,323503.2
32500,321699,0,322051.1,323503.2
32600,321699,0,321997.9,323503.2
32700,321565,0,321931.3,323503.2
32800,321565,0,321869.0,323503.2
32900,321565,0,321806.7,323503.2
33000,321642,0,321752.1,323490.8
33100,321642,0,321713.4,323490.8
33200,321642,0,321674.7,323490.8
33300,321582,0,321630.0,323490.8
33400,321582,0,321618.3,323490.8
33500,321582,0,321606.6,323490.8
33600,321629,0,321599.6,323490.8
33700,321629,0,321606.0,323490.8
33800,321629,0,321612.4,323490.8
33900,321712,0,321627.1,323490.8
34000,321712,0,321634.1,323490.8
34100,321712,0,321641.1,323490.8
34200,322107,0,321687.6,323490.8
34300,322107,0,321740.1,323490.8
34400,322107,0,321792.6,323490.8
34500,322316,0,321866.0,323490.8
34600,322316,0,321934.7,323490.8
34700,322316,0,322003.4,323490.8
34800,322450,0,322085.5,323490.8
34900,322450,0,322159.3,323490.8
35000,322450,0,322233.1,323490.8
35100,322711,0,322333.0,323490.8
35200,322711,0,322393.4,323490.8
35300,322711,0,322453.8,323490.8
35400,323117,0,322554.8,323490.8
35500,323117,0,322634.9,323490.8
35600,323117,0,322715.0,323490.8
35700,323012,0,322784.6,323490.8
35800,323012,0,322840.8,323490.8
35900,323012,0,322897.0,323490.8
36000,323099,0,322961.9,323490.8
36100,323099,0,323000.7,323490.8
36200,323099,0,323039.5,323490.8
36300,323393,0,323107.7,323490.8
36400,323393,0,323135.3,323490.8
36500,323393,0,323162.9,323490.8
36600,323429,0,323194.1,323490.8
36700,323429,0,323235.8,323490.8
36800,323429,0,323277.5,323490.8
36900,323451,0,323321.4,323490.8
37000,323451,0,323356.6,323490.8
37100,323451,0,323391.8,323490.8
37200,323592,0,323441.1,323490.8
37300,323592,0,323461.0,323490.8
37400,323592,0,323480.9,323490.8
37500,323493,7,323490.9,323490.8
37600,323493,0,323497.3,323490.8
37700,323493,0,323503.7,323490.8
37800,323302,16,323491.0,323490.8
37900,323302,0,323476.1,323490.8
38000,323302,0,323461.2,323490.8
38100,323149,0,323431.0,323490.8
38200,323149,0,323386.7,323490.8
38300,323149,0,323342.4,323490.8
38400,322876,0,323270.8,323490.8
38500,322876,0,323209.1,323490.8
38600,322876,0,323147.4,323490.8
38700,322934,0,323091.5,323490.8
38800,322934,0,323054.7,323490.8
38900,322934,0,323017.9,323490.8
39000,323239,0,323011.6,323490.8
39100,323239,0,323020.6,323490.8
39200,323239,0,323029.6,323490.8
39300,323403,0,323055.0,323490.8
39400,323403,0,323107.7,323490.8
39500,323403,0,323160.4,323490.8
39600,323375,0,323210.3,323490.8
39700,323375,0,323254.4,323490.8
39800,323375,0,323298.5,323490.8
39900,323415,0,323346.6,323490.8
40000,323415,0,323364.2,323490.8
40100,323415,0,323381.8,323490.8
40200,323526,0,323410.5,323490.8
40300,323526,0,323422.8,323490.8
40400,323526,0,323435.1,323490.8
40500,323793,0,323474.1,323490.8
40600,323793,0,323515.9,323490.8
40700,323793,0,323557.7,323490.8
40800,323263,105,323546.5,323490.8
40900,323263,0,323531.3,323490.8
41000,323263,0,323516.1,323490.8
41100,323163,112,323490.9,323490.8
41200,323163,0,323454.6,323490.8
41300,323163,0,323418.3,323490.8
41400,323363,0,323402.0,323490.8
41500,323363,0,323359.0,323490.8
41600,323363,0,323316.0,323490.8
41700,323592,0,323295.9,323490.8
41800,323592,0,323328.8,323490.8
41900,323592,0,323361.7,323490.8
42000,323712,0,323406.6,323490.8
42100,323712,0,323461.5,323490.8
42200,323712,0,323516.4,323490.8
42300,323561,138,323556.2,323490.8
42400,323561,0,323576.0,323490.8
42500,323561,0,323595.8,323490.8
42600,323555,98,323615.0,323490.8
42700,323555,0,323611.3,323490.8
42800,323555,0,323607.6,323490.8
42900,323565,122,323604.9,323490.8
43000,323565,0,323590.2,323490.8
43100,323565,0,323575.5,323490.8
43200,323541,135,323558.4,323490.8
43300,323541,0,323556.4,323490.8
43400,323541,0,323554.4,323490.8
43500,323728,151,323571.1,323490.8
43600,323728,0,323588.4,323490.8
43700,323728,0,323605.7,323490.8
43800,323947,141,323644.9,323490.8
43900,323947,0,323683.1,323490.8
44000,323947,0,323721.3,323490.8
44100,324012,123,323766.0,323490.8
44200,324012,0,323813.1,323490.8
44300,324012,0,323860.2,323490.8
44400,324059,178,323912.0,323490.8
44500,324059,0,323945.1,323490.8
44600,324059,0,323978.2,323490.8
44700,324223,133,324027.7,323490.8
44800,324223,0,324055.3,323490.8
44900,324223,0,324082.9,323490.8
45000,324287,233,324116.9,323490.8
45100,324287,0,324144.4,323490.8
45200,324287,0,324171.9,323490.8
45300,324504,331,324221.1,323490.8
45400,324504,0,324265.6,323490.8
45500,324504,0,324310.1,323490.8
45600,325009,127,324405.1,323490.8
45700,325009,0,324483.7,323490.8
45800,325009,0,324562.3,323490.8
45900,324926,91,324632.6,323490.8
46000,324926,0,324696.5,323490.8
46100,324926,0,324760.4,323490.8
46200,324254,104,324757.1,323490.8
46300,324254,0,324732.1,323490.8
46400,324254,0,324707.1,323490.8
46500,324273,141,324684.0,323490.8
46600,324273,0,324610.4,323490.8
46700,324273,0,324536.8,323490.8
46800,324284,97,324464.3,323490.8
46900,324284,0,324400.1,323490.8
47000,324284,0,324335.9,323490.8
47100,324109,89,324254.2,323490.8
47200,324109,0,324239.7,323490.8
47300,324109,0,324225.2,323490.8
47400,324086,103,324208.4,323490.8
47500,324086,0,324189.7,323490.8
47600,324086,0,324171.0,323490.8
47700,324049,125,324148.6,323490.8
47800,324049,0,324125.1,323490.8
47900,324049,0,324101.6,323490.8
48000,323825,120,324055.7,323490.8
48100,323825,0,324027.3,323490.8
48200,323825,0,323998.9,323490.8
48300,323696,124,323957.6,323490.8
48400,323696,0,323918.6,323490.8
48500,323696,0,323879.6,323490.8
48600,323787,152,323849.7,323490.8
48700,323787,0,323823.5,323490.8
48800,323787,0,323797.3,323490.8
48900,323883,119,323780.7,323490.8
49000,323883,0,323786.5,323490.8
49100,323883,0,323792.3,323490.8
49200,323944,113,323804.2,323490.8
49300,323944,0,323829.0,323490.8
49400,323944,0,323853.8,323490.8
49500,323911,92,323875.3,323490.8
49600,323911,0,323887.7,323490.8
49700,323911,0,323900.1,323490.8
49800,323897,105,323911.1,323490.8
49900,323897,0,323912.5,323490.8
50000,323897,0,323913.9,323490.8
50100,323876,86,323913.2,323490.8
50200,323876,0,323906.4,323490.8
50300,323876,0,323899.6,323490.8
50400,323762,92,323881.4,323490.8
50500,323762,0,323866.5,323490.8
50600,323762,0,323851.6,323490.8
50700,323708,106,323831.3,323490.8
50800,323708,0,323812.4,323490.8
50900,323708,0,323793.5,323490.8
51000,323746,126,323778.4,323490.8
51100,323746,0,323765.4,323490.8
51200,323746,0,323752.4,323490.8
51300,323794,125,323744.2,323490.8
51400,323794,0,323747.4,323490.8
51500,323794,0,323750.6,323490.8
51600,323763,123,323750.7,323490.8
51700,323763,0,323756.2,323490.8
51800,323763,0,323761.7,323490.8
51900,323625,174,323753.4,323490.8
52000,323625,0,323741.3,323490.8
52100,323625,0,323729.2,323490.8
52200,323809,147,323735.5,323490.8
52300,323809,0,323737.0,323490.8
52400,323809,0,323738.5,323490.8
52500,324115,156,323770.6,323490.8
52600,324115,0,323805.8,323490.8
52700,324115,0,323841.0,323490.8
52800,324386,171,323903.3,323490.8
52900,324386,0,323979.4,323490.8
53000,324386,0,324055.5,323490.8
53100,324815,158,324174.5,323490.8
53200,324815,0,324275.1,323490.8
53300,324815,0,324375.7,323490.8
53400,325180,376,324512.8,323585.6
53500,325180,0,324619.3,323585.6
53600,325180,0,324725.8,323585.6
53700,326626,158,324976.9,324453.2
53800,326626,0,325200.9,324453.2
53900,326626,0,325424.9,324453.2
54000,326859,92,325672.2,324593.0
54100,326859,0,325876.6,324593.0
54200,326859,0,326081.0,324593.0
54300,326880,175,326287.5,324605.6
54400,326880,0,326457.5,324605.6
54500,326880,0,326627.5,324605.6
54600,327054,160,326814.9,324710.0
54700,327054,0,326857.7,324710.0
54800,327054,0,326900.5,324710.0
54900,327093,96,326947.2,324733.4
55000,327093,0,326970.6,324733.4
55100,327093,0,326994.0,324733.4
55200,326930,95,327001.1,324733.4
55300,326930,0,327006.1,324733.4
55400,326930,0,327011.1,324733.4
55500,326677,141,326990.8,324733.4
55600,326677,0,326953.1,324733.4
55700,326677,0,326915.4,324733.4
55800,327011,288,326911.1,324733.4
55900,327011,0,326902.9,324733.4
56000,327011,0,326894.7,324733.4
56100,327545,266,326939.9,325004.6
56200,327545,0,327001.4,325004.6
56300,327545,0,327062.9,325004.6
56400,327856,142,327155.5,325191.2
56500,327856,0,327273.4,325191.2
56600,327856,0,327391.3,325191.2
56700,327632,129,327486.8,325191.2
56800,327632,0,327548.9,325191.2
56900,327632,0,327611.0,325191.2
57000,327028,149,327612.7,325191.2
57100,327028,0,327561.0,325191.2
57200,327028,0,327509.3,325191.2
57300,326800,97,327434.8,325191.2
57400,326800,0,327329.2,325191.2
57500,326800,0,327223.6,325191.2
57600,326631,146,327101.1,325191.2
57700,326631,0,327001.0,325191.2
57800,326631,0,326900.9,325191.2
57900,326182,105,326755.9,325191.2
58000,326182,0,326671.3,325191.2
58100,326182,0,326586.7,325191.2
58200,325473,128,326431.2,325191.2
58300,325473,0,326298.5,325191.2
58400,325473,0,326165.8,325191.2
58500,325451,110,326030.9,325191.2
58600,325451,0,325912.9,325191.2
58700,325451,0,325794.9,325191.2
58800,325403,134,325672.1,325191.2
58900,325403,0,325594.2,325191.2
59000,325403,0,325516.3,325191.2
59100,325368,150,325434.9,325191.2
59200,325368,0,325424.4,325191.2
59300,325368,0,325413.9,325191.2
59400,325431,117,325409.7,325191.2
59500,325431,0,325407.7,325191.2
59600,325431,0,325405.7,325191.2
59700,325443,176,325404.9,325191.2
59800,325443,0,325408.9,325191.2
59900,325443,0,325412.9,325191.2
60000,325514,141,325424.0,325191.2
60100,325514,0,325438.6,325191.2
60200,325514,0,325453.2,325191.2
60300,325804,130,325496.8,325191.2
60400,325804,0,325534.1,325191.2
60500,325804,0,325571.4,325191.2
60600,325858,153,325614.1,325191.2
60700,325858,0,325655.6,325191.2
60800,325858,0,325697.1,325191.2
60900,325801,137,325732.9,325191.2
61000,325801,0,325761.6,325191.2
61100,325801,0,325790.3,325191.2
61200,325732,106,325812.1,325191.2
61300,325732,0,325804.9,325191.2
61400,325732,0,325797.7,325191.2
61500,325630,133,325780.3,325191.2
61600,325630,0,325757.5,325191.2
61700,325630,0,325734.7,325191.2
61800,325590,122,325707.9,325191.2
61900,325590,0,325686.8,325191.2
62000,325590,0,325665.7,325191.2
62100,325512,92,325636.8,325191.2
62200,325512,0,325614.8,325191.2
62300,325512,0,325592.8,325191.2
62400,325464,131,325566.0,325191.2
62500,325464,0,325549.4,325191.2
62600,325464,0,325532.8,325191.2
62700,325460,110,325515.8,325191.2
62800,325460,0,325502.8,325191.2
62900,325460,0,325489.8,325191.2
63000,325441,134,325474.9,325191.2
63100,325441,0,325467.8,325191.2
63200,325441,0,325460.7,325191.2
63300,325439,176,325453.4,325191.2
63400,325439,0,325450.9,325191.2
63500,325439,0,325448.4,325191.2
63600,325608,143,325462.8,325191.2
63700,325608,0,325477.6,325191.2
63800,325608,0,325492.4,325191.2
63900,325739,94,325520.3,325191.2
64000,325739,0,325550.1,325191.2
64100,325739,0,325579.9,325191.2
64200,325635,127,325599.3,325191.2
64300,325635,0,325618.9,325191.2
64400,325635,0,325638.5,325191.2
64500,325434,145,325638.0,325191.2
64600,325434,0,325620.6,325191.2
64700,325434,0,325603.2,325191.2
64800,325308,115,325573.2,325191.2
64900,325308,0,325530.1,325191.2
65000,325308,0,325487.0,325191.2
65100,325334,145,325446.5,325191.2
65200,325334,0,325416.4,325191.2
65300,325334,0,325386.3,325191.2
65400,325335,148,325356.3,325191.2
65500,325335,0,325346.4,325191.2
65600,325335,0,325336.5,325191.2
65700,325007,121,325293.8,325191.2
65800,325007,0,325263.7,325191.2
65900,325007,0,325233.6,325191.2
66000,324909,176,325193.7,325191.2
66100,324909,0,325151.2,325191.2
66200,324909,0,325108.7,325191.2
66300,325682,0,325143.5,325191.2
66400,325682,0,325178.2,325191.2
66500,325682,0,325212.9,325191.2
66600,325362,304,325215.6,325191.2
66700,325362,0,325251.1,325191.2
66800,325362,0,325286.6,325191.2
66900,325851,329,325371.0,325191.2
67000,325851,0,325465.2,325191.2
67100,325851,0,325559.4,325191.2
67200,326322,233,325700.7,325191.2
67300,326322,0,325764.7,325191.2
67400,326322,0,325828.7,325191.2
67500,327032,88,325963.7,325191.2
67600,327032,0,326130.7,325191.2
67700,327032,0,326297.7,325191.2
67800,326923,94,326453.8,325191.2
67900,326923,0,326561.0,325191.2
68000,326923,0,326668.2,325191.2
68100,327038,198,326786.9,325191.2
68200,327038,0,326858.5,325191.2
68300,327038,0,326930.1,325191.2
68400,327309,107,327028.8,325191.2
68500,327309,0,327056.5,325191.2
68600,327309,0,327084.2,325191.2
68700,327223,121,327103.3,325191.2
68800,327223,0,327133.3,325191.2
68900,327223,0,327163.3,325191.2
69000,327070,153,327178.0,325191.2
69100,327070,0,327181.2,325191.2
69200,327070,0,327184.4,325191.2
69300,327152,122,327195.8,325191.2
69400,327152,0,327180.1,325191.2
69500,327152,0,327164.4,325191.2
69600,326876,143,327121.1,325191.2
69700,326876,0,327086.4,325191.2
69800,326876,0,327051.7,325191.2
69900,326836,130,327013.0,325191.2
70000,326836,0,326989.6,325191.2
70100,326836,0,326966.2,325191.2
70200,326612,172,326920.4,325191.2
70300,326612,0,326866.4,325191.2
70400,326612,0,326812.4,325191.2
70500,326691,176,326766.3,325191.2
70600,326691,0,326747.8,325191.2
70700,326691,0,326729.3,325191.2
70800,326822,116,326723.9,325191.2
70900,326822,0,326722.5,325191.2
71000,326822,0,326721.1,325191.2
71100,326636,161,326701.1,325191.2
71200,326636,0,326703.5,325191.2
71300,326636,0,326705.9,325191.2
71400,326589,255,326703.6,325191.2
71500,326589,0,326693.4,325191.2
71600,326589,0,326683.2,325191.2
71700,327121,234,326726.2,325191.2
71800,327121,0,326756.1,325191.2
71900,327121,0,326786.0,325191.2
72000,327361,185,326839.9,325191.2
72100,327361,0,326912.4,325191.2
72200,327361,0,326984.9,325191.2
72300,327409,150,327062.2,325191.2
72400,327409,0,327144.2,325191.2
72500,327409,0,327226.2,325191.2
72600,327400,172,327307.3,325191.2
72700,327400,0,327335.2,325191.2
72800,327400,0,327363.1,325191.2
72900,327413,198,327392.3,325191.2
73000,327413,0,327397.5,325191.2
73100,327413,0,327402.7,325191.2
73200,327652,120,327431.8,325191.2
73300,327652,0,327456.1,325191.2
73400,327652,0,327480.4,325191.2
73500,327416,174,327481.1,325191.2
73600,327416,0,327482.7,325191.2
73700,327416,0,327484.3,325191.2
73800,327599,317,327504.2,325191.2
73900,327599,0,327522.8,325191.2
74000,327599,0,327541.4,325191.2
74100,328016,172,327601.7,325287.2
74200,328016,0,327638.1,325287.2
74300,328016,0,327674.5,325287.2
74400,328141,86,327723.4,325362.2
74500,328141,0,327795.9,325362.2
74600,328141,0,327868.4,325362.2
74700,327974,68,327924.2,325362.2
74800,327974,0,327961.7,325362.2
74900,327974,0,327999.2,325362.2
75000,327829,135,328022.2,325362.2
75100,327829,0,328003.5,325362.2
75200,327829,0,327984.8,325362.2
75300,327747,97,327957.9,325362.2
75400,327747,0,327918.5,325362.2
75500,327747,0,327879.1,325362.2
75600,327674,68,327832.4,325362.2
75700,327674,0,327802.4,325362.2
75800,327674,0,327772.4,325362.2
75900,327605,107,327735.5,325362.2
76000,327605,0,327713.1,325362.2
76100,327605,0,327690.7,325362.2
76200,327330,80,327640.8,325362.2
76300,327330,0,327599.1,325362.2
76400,327330,0,327557.4,325362.2
76500,327198,84,327502.5,325362.2
76600,327198,0,327454.9,325362.2
76700,327198,0,327407.3,325362.2
76800,327129,123,327352.8,325362.2
76900,327129,0,327305.2,325362.2
77000,327129,0,327257.6,325362.2
77100,327154,81,327212.5,325362.2
77200,327154,0,327194.9,325362.2
77300,327154,0,327177.3,325362.2
77400,327184,91,327162.7,325362.2
77500,327184,0,327161.3,325362.2
77600,327184,0,327159.9,325362.2
77700,327179,200,327158.0,325362.2
