time,cores,delays,MA,max
10000,323560,0,323598.9,324115.6
10100,323560,0,323603.3,324115.6
10200,323593,0,323611.0,324115.6
10300,323593,0,323593.7,324115.6
10400,323593,0,323576.4,324115.6
10500,323716,0,323571.4,324115.6
10600,323716,0,323591.7,324115.6
10700,323716,0,323612.0,324115.6
10800,323572,0,323617.9,324115.6
10900,323572,0,323619.1,324115.6
11000,323572,0,323620.3,324115.6
11100,323529,0,323617.2,324115.6
11200,323529,0,323610.8,324115.6
11300,323529,0,323604.4,324115.6
11400,323306,0,323575.7,324115.6
11500,323306,0,323534.7,324115.6
11600,323306,0,323493.7,324115.6
11700,323027,0,323424.8,324115.6
11800,323027,0,323370.3,324115.6
11900,323027,0,323315.8,324115.6
12000,322952,0,323253.8,324115.6
12100,322952,0,323196.1,324115.6
12200,322952,0,323138.4,324115.6
12300,322859,0,323071.4,324115.6
12400,322859,0,323026.7,324115.6
12500,322859,0,322982.0,324115.6
12600,322767,0,322928.1,324115.6
12700,322767,0,322902.1,324115.6
12800,322767,0,322876.1,324115.6
12900,322796,0,322853.0,324115.6
13000,322796,0,322837.4,324115.6
13100,322796,0,322821.8,324115.6
13200,322657,0,322792.3,324115.6
13300,322657,0,322772.1,324115.6
13400,322657,0,322751.9,324115.6
13500,322640,0,322730.0,324115.6
13600,322640,0,322717.3,324115.6
13700,322640,0,322704.6,324115.6
13800,322661,0,322694.0,324115.6
13900,322661,0,322680.5,324115.6
14000,322661,0,322667.0,324115.6
14100,322514,0,322638.8,324089.8
14200,322514,0,322624.5,324089.8
14300,322514,0,322610.2,324089.8
14400,322314,0,322575.9,324058.0
14500,322314,0,322543.3,324058.0
14600,322314,0,322510.7,324058.0
14700,322203,0,322467.0,324001.4
14800,322203,0,322421.2,324001.4
14900,322203,0,322375.4,324001.4
15000,322089,0,322318.2,324001.4
15100,322089,0,322275.7,324001.4
15200,322089,0,322233.2,324001.4
15300,322028,0,322184.6,323984.6
15400,322028,0,322156.0,323984.6
15500,322028,0,322127.4,323984.6
15600,321928,0,322088.8,323969.8
15700,321928,0,322061.3,323969.8
15800,321928,0,322033.8,323969.8
15900,321920,0,322005.5,323969.8
16000,321920,0,321988.6,323969.8
16100,321920,0,321971.7,323969.8
16200,321948,0,321957.6,323956.8
16300,321948,0,321949.6,323956.8
16400,321948,0,321941.6,323956.8
16500,322109,0,321949.7,323956.8
16600,322109,0,321967.8,323956.8
16700,322109,0,321985.9,323956.8
16800,322300,0,322023.1,323956.8
16900,322300,0,322061.1,323956.8
17000,322300,0,322099.1,323956.8
17100,322252,0,322132.3,323956.8
17200,322252,0,322162.7,323956.8
17300,322252,0,322193.1,323956.8
17400,322244,0,322222.7,323956.8
17500,322244,0,322236.2,323956.8
17600,322244,0,322249.7,323956.8
17700,322134,0,322252.2,323956.8
17800,322134,0,322235.6,323956.8
17900,322134,0,322219.0,323956.8
18000,322071,0,322196.1,323956.8
18100,322071,0,322178.0,323956.8
18200,322071,0,322159.9,323956.8
18300,322292,0,322163.9,323956.8
18400,322292,0,322168.7,323956.8
18500,322292,0,322173.5,323956.8
18600,322236,0,322172.7,323956.8
18700,322236,0,322182.9,323956.8
18800,322236,0,322193.1,323956.8
18900,322383,0,322218.0,323956.8
19000,322383,0,322249.2,323956.8
19100,322383,0,322280.4,323956.8
19200,322344,0,322307.7,323956.8
19300,322344,0,322312.9,323956.8
19400,322344,0,322318.1,323956.8
19500,322926,0,322381.5,323956.8
19600,322926,0,322450.5,323956.8
19700,322926,0,322519.5,323956.8
19800,322619,0,322557.8,323956.8
19900,322619,0,322581.4,323956.8
20000,322619,0,322605.0,323956.8
20100,322615,0,322628.2,323956.8
20200,322615,0,322655.3,323956.8
20300,322615,0,322682.4,323956.8
20400,322926,0,322740.6,323956.8
20500,322926,0,322740.6,323956.8
20600,322926,0,322740.6,323956.8
20700,322934,0,322741.4,323956.8
20800,322934,0,322772.9,323956.8
20900,322934,0,322804.4,323956.8
21000,322434,0,322785.9,323956.8
21100,322434,0,322767.8,323956.8
21200,322434,0,322749.7,323956.8
21300,322892,0,322777.4,323956.8
21400,322892,0,322774.0,323956.8
21500,322892,0,322770.6,323956.8
21600,315100,0,321988.0,322640.8
