time,cores,delays,MA,max
10000,323560,0,323598.9,324320.8
10100,323560,0,323603.3,324320.8
10200,323593,0,323611.0,324320.8
10300,323593,0,323593.7,324320.8
10400,323593,0,323576.4,324320.8
10500,323716,0,323571.4,324320.8
10600,323716,0,323591.7,324320.8
10700,323716,0,323612.0,324320.8
10800,323572,0,323617.9,324320.8
10900,323572,0,323619.1,324320.8
11000,323572,0,323620.3,324320.8
11100,323529,0,323617.2,324320.8
11200,323529,0,323610.8,324320.8
11300,323529,0,323604.4,324320.8
11400,323306,0,323575.7,324320.8
11500,323306,0,323534.7,324320.8
11600,323306,0,323493.7,324320.8
11700,323027,0,323424.8,324320.8
11800,323027,0,323370.3,324320.8
11900,323027,0,323315.8,324320.8
12000,322952,0,323253.8,324320.8
12100,322952,0,323196.1,324320.8
12200,322952,0,323138.4,324320.8
12300,322859,0,323071.4,324320.8
12400,322859,0,323026.7,324320.8
12500,322859,0,322982.0,324320.8
12600,322767,0,322928.1,324320.8
12700,322767,0,322902.1,324320.8
12800,322767,0,322876.1,324320.8
12900,322796,0,322853.0,324320.8
13000,322796,0,322837.4,324320.8
13100,322796,0,322821.8,324320.8
13200,322657,0,322792.3,324320.8
13300,322657,0,322772.1,324320.8
13400,322657,0,322751.9,324320.8
13500,322640,0,322730.0,324320.8
13600,322640,0,322717.3,324320.8
13700,322640,0,322704.6,324320.8
13800,322661,0,322694.0,324320.8
13900,322661,0,322680.5,324320.8
14000,322661,0,322667.0,324320.8
14100,322514,0,322638.8,324307.9
14200,322514,0,322624.5,324307.9
14300,322514,0,322610.2,324307.9
14400,322314,0,322575.9,324292.0
14500,322314,0,322543.3,324292.0
14600,322314,0,322510.7,324292.0
14700,322203,0,322467.0,324263.7
14800,322203,0,322421.2,324263.7
14900,322203,0,322375.4,324263.7
15000,322089,0,322318.2,324263.7
15100,322089,0,322275.7,324263.7
15200,322089,0,322233.2,324263.7
15300,322028,0,322184.6,324255.3
15400,322028,0,322156.0,324255.3
15500,322028,0,322127.4,324255.3
15600,321928,0,322088.8,324247.9
15700,321928,0,322061.3,324247.9
15800,321928,0,322033.8,324247.9
15900,321920,0,322005.5,324247.9
16000,321920,0,321988.6,324247.9
16100,321920,0,321971.7,324247.9
16200,321948,0,321957.6,324241.4
16300,321948,0,321949.6,324241.4
16400,321948,0,321941.6,324241.4
16500,322109,0,321949.7,324241.4
16600,322109,0,321967.8,324241.4
16700,322109,0,321985.9,324241.4
16800,322300,0,322023.1,324241.4
16900,322300,0,322061.1,324241.4
17000,322300,0,322099.1,324241.4
17100,322252,0,322132.3,324241.4
17200,322252,0,322162.7,324241.4
17300,322252,0,322193.1,324241.4
17400,322244,0,322222.7,324241.4
17500,322244,0,322236.2,324241.4
17600,322244,0,322249.7,324241.4
17700,322134,0,322252.2,324241.4
17800,322134,0,322235.6,324241.4
17900,322134,0,322219.0,324241.4
18000,322071,0,322196.1,324241.4
18100,322071,0,322178.0,324241.4
18200,322071,0,322159.9,324241.4
18300,322292,0,322163.9,324241.4
18400,322292,0,322168.7,324241.4
18500,322292,0,322173.5,324241.4
18600,322236,0,322172.7,324241.4
18700,322236,0,322182.9,324241.4
18800,322236,0,322193.1,324241.4
18900,322383,0,322218.0,324241.4
19000,322383,0,322249.2,324241.4
19100,322383,0,322280.4,324241.4
19200,322344,0,322307.7,324241.4
19300,322344,0,322312.9,324241.4
19400,322344,0,322318.1,324241.4
19500,322926,0,322381.5,324241.4
19600,322926,0,322450.5,324241.4
19700,322926,0,322519.5,324241.4
19800,322619,0,322557.8,324241.4
19900,322619,0,322581.4,324241.4
20000,322619,0,322605.0,324241.4
20100,322615,0,322628.2,324241.4
20200,322615,0,322655.3,324241.4
20300,322615,0,322682.4,324241.4
20400,322926,0,322740.6,324241.4
20500,322926,0,322740.6,324241.4
20600,322926,0,322740.6,324241.4
20700,322934,0,322741.4,324241.4
20800,322934,0,322772.9,324241.4
20900,322934,0,322804.4,324241.4
21000,322434,0,322785.9,324241.4
21100,322434,0,322767.8,324241.4
21200,322434,0,322749.7,324241.4
21300,322892,0,322777.4,324241.4
21400,322892,0,322774.0,324241.4
21500,322892,0,322770.6,324241.4
21600,315100,0,321988.0,323583.4
