time,cores,delays,MA,max
10000,323166,0,323522.8,323500.0
10100,323166,0,323487.8,323500.0
10200,323639,8,323500.1,323500.0
10300,323639,0,323486.6,323500.0
10400,323639,0,323473.1,323500.0
10500,323727,0,323468.4,323500.0
10600,323727,0,323489.7,323500.0
10700,323727,0,323511.0,323500.0
10800,323406,57,323500.2,323500.0
10900,323406,0,323524.2,323500.0
11000,323406,0,323548.2,323500.0
11100,323353,81,323566.9,323500.0
11200,323353,0,323538.3,323500.0
11300,323353,0,323509.7,323500.0
11400,323390,0,323484.8,323500.0
11500,323390,0,323451.1,323500.0
11600,323390,0,323417.4,323500.0
11700,323131,0,323357.8,323500.0
11800,323131,0,323330.3,323500.0
11900,323131,0,323302.8,323500.0
12000,322978,0,323260.0,323500.0
12100,322978,0,323222.5,323500.0
12200,322978,0,323185.0,323500.0
12300,322944,0,323144.1,323500.0
12400,322944,0,323099.5,323500.0
12500,322944,0,323054.9,323500.0
12600,322785,0,322994.4,323500.0
12700,322785,0,322959.8,323500.0
12800,322785,0,322925.2,323500.0
12900,322814,0,322893.5,323500.0
13000,322814,0,322877.1,323500.0
13100,322814,0,322860.7,323500.0
13200,322676,0,322830.5,323500.0
13300,322676,0,322803.7,323500.0
13400,322676,0,322776.9,323500.0
13500,322649,0,322747.4,323500.0
13600,322649,0,322733.8,323500.0
13700,322649,0,322720.2,323500.0
13800,322668,0,322708.5,323500.0
13900,322668,0,322693.9,323500.0
14000,322668,0,322679.3,323500.0
14100,322515,0,322649.4,323436.0
14200,322515,0,322633.3,323436.0
14300,322515,0,322617.2,323436.0
14400,322314,0,322581.0,323356.0
14500,322314,0,322547.5,323356.0
14600,322314,0,322514.0,323356.0
14700,322204,0,322469.5,323215.0
14800,322204,0,322423.1,323215.0
14900,322204,0,322376.7,323215.0
15000,322102,0,322320.1,323215.0
15100,322102,0,322278.8,323215.0
15200,322102,0,322237.5,323215.0
15300,322028,0,322188.8,323172.5
15400,322028,0,322160.2,323172.5
15500,322028,0,322131.6,323172.5
15600,321936,0,322093.8,323139.5
15700,321936,0,322067.0,323139.5
15800,321936,0,322040.2,323139.5
15900,321929,0,322012.7,323139.5
16000,321929,0,321995.4,323139.5
16100,321929,0,321978.1,323139.5
16200,321956,0,321963.5,323107.0
16300,321956,0,321956.3,323107.0
16400,321956,0,321949.1,323107.0
16500,322109,0,321957.2,323107.0
16600,322109,0,321974.5,323107.0
16700,322109,0,321991.8,323107.0
16800,322300,0,322028.2,323107.0
16900,322300,0,322065.3,323107.0
17000,322300,0,322102.4,323107.0
17100,322263,0,322135.8,323107.0
17200,322263,0,322166.5,323107.0
17300,322263,0,322197.2,323107.0
17400,322284,0,322230.0,323107.0
17500,322284,0,322247.5,323107.0
17600,322284,0,322265.0,323107.0
17700,322142,0,322268.3,323107.0
17800,322142,0,322252.5,323107.0
17900,322142,0,322236.7,323107.0
18000,322079,0,322214.6,323107.0
18100,322079,0,322196.2,323107.0
18200,322079,0,322177.8,323107.0
18300,322300,0,322181.5,323107.0
18400,322300,0,322183.1,323107.0
18500,322300,0,322184.7,323107.0
18600,322237,0,322180.0,323107.0
18700,322237,0,322189.5,323107.0
18800,322237,0,322199.0,323107.0
18900,322391,0,322223.9,323107.0
19000,322391,0,322255.1,323107.0
19100,322391,0,322286.3,323107.0
19200,322345,0,322312.9,323107.0
19300,322345,0,322317.4,323107.0
19400,322345,0,322321.9,323107.0
19500,322942,0,322386.1,323107.0
19600,322942,0,322456.6,323107.0
19700,322942,0,322527.1,323107.0
19800,322627,0,322566.1,323107.0
19900,322627,0,322589.7,323107.0
20000,322627,0,322613.3,323107.0
20100,322615,0,322635.7,323107.0
20200,322615,0,322662.7,323107.0
20300,322615,0,322689.7,323107.0
20400,322926,0,322747.8,323107.0
20500,322926,0,322746.2,323107.0
20600,322926,0,322744.6,323107.0
20700,322960,0,322746.4,323107.0
20800,322960,0,322779.7,323107.0
20900,322960,0,322813.0,323107.0
21000,322434,0,322793.7,323107.0
21100,322434,0,322775.6,323107.0
21200,322434,0,322757.5,323107.0
21300,322892,0,322785.2,323107.0
21400,322892,0,322781.8,323107.0
21500,322892,0,322778.4,323107.0
21600,315100,166,321995.8,319813.0
