time,cores,delays,MA,STD,limit
0,324526,0,,,
100,324526,0,,,
200,324526,0,,,
300,324512,0,,,
400,324512,0,,,
500,324512,0,,,
600,324312,0,,,
700,324312,0,,,
800,324312,0,,,
900,324241,0,324429.1,117.99477389557129,324547.0947738956
1000,324241,0,324400.6,126.12797733519312,324526.72797733516
1100,324241,0,324372.1,126.8415021460523,324498.941502146
1200,324169,0,324336.4,128.9351258062247,324465.3351258063
1300,324169,0,324302.1,122.49303835092513,324424.5930383509
1400,324169,0,324267.8,103.78053767444439,324371.5805376744
1500,323575,0,324174.1,218.44778170842136,324392.5477817084
1600,323575,0,324100.4,281.8712077842903,324382.2712077843
1700,323575,0,324026.7,314.82201320744576,324341.52201320743
1800,323465,0,323942.0,342.2776650615409,324284.2776650615
1900,323465,0,323864.4,354.69805625501175,324219.098056255
2000,323465,0,323786.8,347.97375379947505,324134.77375379944
2100,323455,0,323708.2,321.7634742062835,324029.9634742063
2200,323455,0,323636.8,285.30287999474814,323922.1028799947
2300,323455,0,323565.4,218.9404789738473,323784.34047897387
2400,323483,0,323496.8,54.580826914072134,323551.38082691404
2500,323483,0,323487.6,47.18803991551615,323534.7880399155
2600,323483,0,323478.4,35.864560036669914,323514.2645600367
2700,323400,0,323460.9,24.333105020843995,323485.2331050209
2800,323400,0,323454.4,30.909185976543096,323485.30918597657
2900,323400,0,323447.9,34.996666507265296,323482.8966665073
3000,323466,0,323448.0,35.05234181364713,323483.0523418136
3100,323466,0,323449.1,35.466572680934085,323484.5665726809
3200,323466,0,323450.2,35.83852675479881,323486.0385267548
3300,323400,0,323444.7,39.09262504983037,323483.7926250498
3400,323400,0,323436.4,38.867867333604565,323475.2678673336
3500,323400,0,323428.1,36.607376305190954,323464.7073763052
3600,323459,0,323425.7,33.24003610030169,323458.94003610034
3700,323459,0,323431.6,33.40725137444002,323465.0072513744
3800,323459,0,323437.5,32.40113166673557,323469.90113166673
3900,323166,0,323414.1,92.06211671085298,323506.16211671085
4000,323166,0,323384.1,118.3867954346113,323502.4867954346
4100,323166,0,323354.1,132.4969182029163,323486.5969182029
4200,323060,0,323313.5,154.73579633231356,323468.2357963323
4300,323060,0,323279.5,170.19874003950838,323449.6987400395
4400,323060,0,323245.5,177.2658079455488,323422.7658079456
4500,322952,0,323200.7,190.03219025536234,323390.73219025537
4600,322952,0,323150.0,180.87380499465635,323330.8738049947
4700,322952,0,323099.3,153.64320138958223,323252.9432013896
4800,322988,0,323052.2,90.23155397769662,323142.4315539777
4900,322988,0,323034.4,82.51491447614738,323116.91491447616
5000,322988,0,323016.6,69.0767688871806,323085.67676888715
5100,322985,0,322998.5,45.149750828691865,323043.6497508287
5200,322985,0,322991.0,39.69886648121029,323030.6988664812
5300,322985,0,322983.5,31.440419842822738,323014.94041984284
5400,322996,171,322977.1,17.609656438811115,322994.7096564388
5500,322996,0,322981.5,16.071022919240068,322997.57102291926
5600,322996,0,322985.9,12.78410470961088,322998.68410470965
5700,323195,187,323010.2,65.0978750285007,323075.2978750285
5800,323195,0,323030.9,86.61081533634407,323117.51081533637
5900,323195,0,323051.6,99.0602510254557,323150.66025102546
6000,323410,69,323093.8,147.1634012468972,323240.9634012469
6100,323410,0,323136.3,171.59257300651245,323307.8925730065
6200,323410,0,323178.8,182.25549831636485,323361.05549831636
6300,323424,73,323222.7,183.25637778771917,323405.95637778775
6400,323424,0,323265.5,174.18269463691712,323439.6826946369
6500,323424,0,323308.3,151.7417762731432,323460.0417762731
6600,323469,78,323355.6,112.12611946608936,323467.72611946607
6700,323469,0,323383.0,101.49438955412931,323484.49438955414
6800,323469,0,323410.4,79.7596389150014,323490.15963891504
6900,323476,55,323438.5,28.41067874078791,323466.91067874077
7000,323476,0,323445.1,28.718751130778212,323473.8187511308
7100,323476,0,323451.7,27.305066682044416,323479.00506668206
7200,323485,10,323459.2,24.76018308718439,323483.9601830872
7300,323485,0,323465.3,22.539101822285122,323487.8391018223
7400,323485,0,323471.4,17.895995823392784,323489.2959958234
7500,323442,0,323473.2,12.76975592997291,323485.96975593
7600,323442,0,323470.5,16.160651797214086,323486.6606517972
7700,323442,0,323467.8,18.522058916613982,323486.3220589166
7800,323169,0,323437.8,96.24482669995469,323534.04482669994
7900,323169,0,323407.1,126.81434373764297,323533.91434373765
8000,323169,0,323376.4,144.2437751394895,323520.6437751395
8100,322691,0,323297.9,255.0570524408386,323552.95705244085
8200,322691,0,323218.5,308.3584674437151,323526.85846744373
8300,322691,0,323139.1,333.32581658157807,323472.4258165815
8400,323055,0,323096.1,310.7143918988881,323406.81439189886
8500,323055,0,323057.4,285.9596708158054,323343.3596708158
8600,323055,0,323018.7,252.33753849372425,323271.03753849375
8700,323132,0,322987.7,210.0561036161346,323197.75610361615
8800,323132,0,322984.0,206.8085534437632,323190.80855344376
8900,323132,0,322980.3,203.4344284195505,323183.73442841956
9000,323189,162,322982.3,205.58266788096876,323187.882667881
9100,323189,0,323032.1,186.62109562714855,323218.7210956271
9200,323189,0,323081.9,147.91698121952712,323229.81698121957
9300,323327,208,323145.5,84.1536293520622,323229.65362935205
9400,323327,0,323172.7,94.92107832781987,323267.6210783278
9500,323327,0,323199.9,96.40591268080541,323296.3059126808
9600,323451,68,323239.5,110.56446083545774,323350.0644608355
9700,323451,0,323271.4,121.5732061117762,323392.9732061118
9800,323451,0,323303.3,122.77716942981912,323426.0771694298
9900,323451,50,323335.2,114.48609813660805,323449.68609813665
10000,323451,0,323361.4,107.0484833039077,323468.44848330395
10100,323451,0,323387.6,91.0289331287807,323478.6289331288
10200,323482,65,323416.9,62.77021586633629,323479.67021586635
10300,323482,0,323432.4,56.97406817452754,323489.37406817457
10400,323482,0,323447.9,44.923267912253216,323492.82326791226
10500,323494,75,323464.6,17.895995825545175,323482.4959958255
10600,323494,0,323468.9,19.37036682754639,323488.27036682755
10700,323494,0,323473.2,19.72477291607181,323492.92477291607
10800,323501,64,323478.2,19.80908882119526,323498.0090888212
10900,323501,0,323483.2,18.44390895948715,323501.6439089595
11000,323501,0,323488.2,15.244671197836384,323503.44467119785
11100,323502,60,323493.3,8.420213769985486,323501.72021377
11200,323502,0,323495.3,7.789594194234948,323503.0895941942
11300,323502,0,323497.3,6.447221618695571,323503.74722161866
11400,323504,4,323499.5,3.8944404734809046,323503.39444047346
11500,323504,0,323500.5,3.5978388484863895,323504.0978388485
11600,323504,0,323501.5,2.9154759363862612,323504.4154759364
11700,323170,0,323469.1,105.10042816241157,323574.2004281624
11800,323170,0,323436.0,140.19906482457833,323576.19906482456
11900,323170,0,323402.9,160.7195279565041,323563.6195279565
12000,323063,0,323359.1,188.32622405429333,323547.42622405424
12100,323063,0,323315.2,201.98558804440822,323517.1855880444
12200,323063,0,323271.3,204.56514854649467,323475.86514854647
12300,323014,0,323222.5,201.6015046235913,323424.1015046236
12400,323014,0,323173.5,184.3934501121268,323357.89345011214
12500,323014,0,323124.5,148.40204401036846,323272.90204401035
12600,322789,0,323053.0,113.3460777137542,323166.34607771377
12700,322789,0,323014.9,132.12658072120323,323147.0265807212
12800,322789,0,322976.8,137.26519345072444,323114.0651934507
12900,322837,0,322943.5,125.03532833985147,323068.53532833984
13000,322837,0,322920.9,121.4078983324159,323042.3078983324
13100,322837,0,322898.3,112.7426272521258,323011.0426272521
13200,322686,0,322860.6,114.56701095736057,322975.1670109573
13300,322686,0,322827.8,112.70689616940763,322940.5068961694
13400,322686,0,322795.0,99.44512724625442,322894.44512724626
13500,322642,0,322757.8,74.99155507802118,322832.791555078
13600,322642,0,322743.1,82.25225427316167,322825.35225427314
13700,322642,0,322728.4,86.17965730387769,322814.5796573039
13800,322668,0,322716.3,85.21482656407058,322801.51482656406
13900,322668,0,322699.4,74.73092472855916,322774.1309247286
14000,322668,0,322682.5,57.21159555839736,322739.7115955584
14100,322583,0,322657.1,31.68753697695214,322688.7875369769
14200,322583,0,322646.8,37.46346367827757,322684.26346367825
14300,322583,0,322636.5,39.587455921364544,322676.08745592134
14400,322327,0,322600.6,102.50008129908264,322703.1000812991
14500,322327,0,322569.1,132.403801555351,322701.5038015553
14600,322327,0,322537.6,149.50005574012002,322687.1000557401
14700,322236,0,322497.0,171.5070455295828,322668.5070455296
14800,322236,0,322453.8,177.93556886209527,322631.73556886206
14900,322236,0,322410.6,172.51164211804385,322583.111642118
15000,322120,0,322355.8,168.65665319295005,322524.45665319293
15100,322120,0,322309.5,162.8054394382359,322472.30543943826
15200,322120,0,322263.2,140.72100056337152,322403.92100056336
15300,322065,0,322211.4,99.10734920384233,322310.50734920386
15400,322065,0,322185.2,99.78064831077236,322284.9806483108
15500,322065,0,322159.0,92.54548431015694,322251.54548431013
15600,322014,0,322127.7,81.70822071775699,322209.40822071774
15700,322014,0,322105.5,79.13174668144953,322184.63174668147
15800,322014,0,322083.3,68.93644415584912,322152.23644415586
15900,321928,0,322052.5,61.53995991367135,322114.03995991364
16000,321928,0,322033.3,67.77585607111358,322101.0758560711
16100,321928,0,322014.1,67.68136129073012,322081.7813612907
16200,321948,0,321996.9,59.08835192174232,322055.9883519218
16300,321948,0,321985.2,55.58536977320595,322040.7853697732
16400,321948,0,321973.5,48.824515694671206,322022.3245156947
16500,322010,48,321968.0,39.59797973992593,322007.59797973995
16600,322010,0,321967.6,39.09873540914758,322006.6987354091
16700,322010,0,321967.2,38.588426582978485,322005.788426583
16800,322010,131,321966.8,38.06660828271562,322004.8666082827
16900,322010,0,321975.0,37.609100546699246,322012.6091005467
17000,322010,0,321983.2,35.077058022182136,322018.2770580222
17100,322032,111,321993.6,32.191096069621175,322025.7910960696
17200,322032,0,322002.0,29.844039039095506,322031.8440390391
