time,cores,delays,MA,STD,limit
0,324526,0,,,
100,324526,0,,,
200,324526,0,,,
300,324512,0,,,
400,324512,0,,,
500,324512,0,,,
600,324312,0,,,
700,324312,0,,,
800,324312,0,,,
900,324241,0,324429.1,117.99477389557129,324311.1052261044
1000,324241,0,324400.6,126.12797733519312,324274.4720226648
1100,324241,0,324372.1,126.8415021460523,324245.25849785394
1200,324169,0,324336.4,128.9351258062247,324207.46487419377
1300,324169,0,324302.1,122.49303835092513,324179.606961649
1400,324169,0,324267.8,103.78053767444439,324164.01946232555
1500,323575,0,324174.1,218.44778170842136,323955.65221829154
1600,323575,0,324100.4,281.8712077842903,323818.52879221574
1700,323575,0,324026.7,314.82201320744576,323711.8779867926
1800,323465,0,323942.0,342.2776650615409,323599.7223349385
1900,323465,0,323864.4,354.69805625501175,323509.701943745
2000,323465,0,323786.8,347.97375379947505,323438.82624620054
2100,323377,25,323700.4,329.43729802998575,323370.96270197
2200,323377,0,323621.2,297.9626374787441,323323.2373625213
2300,323377,0,323542.0,234.7239513413177,323307.2760486587
2400,323377,47,323462.8,86.42761904202317,323376.37238095794
2500,323377,0,323443.0,80.33264176702387,323362.66735823295
2600,323377,0,323423.2,67.57021039827343,323355.6297896017
2700,323360,28,323401.7,43.995075481217754,323357.70492451877
2800,323360,0,323391.2,39.510336199492926,323351.6896638005
2900,323360,0,323380.7,30.68495831178323,323350.0150416882
3000,323364,35,323370.6,8.342661441540272,323362.25733855844
3100,323364,0,323369.3,8.246884929430866,323361.05311507056
3200,323364,0,323368.0,7.9162280534879415,323360.0837719465
3300,323363,18,323366.6,7.366591246623467,323359.23340875335
3400,323363,0,323365.2,6.442911689544869,323358.7570883105
3500,323363,0,323363.8,4.939635606805217,323358.86036439316
3600,323368,46,323362.9,2.4698177924356433,323360.4301822076
3700,323368,0,323363.7,2.7100635366060493,323360.9899364634
3800,323368,0,323364.5,2.677063053951004,323361.82293694606
3900,323213,0,323349.8,48.11513968172375,323301.68486031826
4000,323213,0,323334.7,64.17692558621214,323270.5230744138
4100,323213,0,323319.6,73.59076028902886,323246.0092397109
4200,323069,0,323290.1,105.86516581597809,323184.234834184
4300,323069,0,323260.7,122.83417005556089,323137.86582994444
4400,323069,0,323231.3,130.56888348007104,323100.7311165199
4500,322973,0,323192.3,144.37532106707246,323047.92467893293
4600,322973,0,323152.8,144.99716472280568,323007.80283527717
4700,322973,0,323113.3,133.1799534459387,322980.1200465541
4800,322968,25,323073.3,105.3418245515521,322967.9581754484
4900,322968,0,323048.8,97.43465046354653,322951.36534953647
5000,322968,0,323024.3,80.97057078450234,322943.32942921546
5100,322949,26,322997.9,49.552329240510076,322948.34767075954
5200,322949,0,322985.9,44.715023573248665,322941.18497642677
5300,322949,0,322973.9,34.97761188463927,322938.9223881154
5400,322952,207,322962.2,10.94227275975273,322951.25772724027
5500,322952,0,322960.1,10.650508586351986,322949.4494914136
5600,322952,0,322958.0,9.865765715204546,322948.1342342848
5700,323232,187,322983.9,87.57149460004665,322896.3285054
5800,323232,0,323010.3,117.07077631284189,322893.22922368714
5900,323232,0,323036.7,134.88353000458181,322901.8164699954
6000,323416,69,323081.5,177.26956873596467,322904.23043126403
6100,323416,0,323128.2,198.70290497193085,322929.49709502805
6200,323416,0,323174.9,206.62711987179037,322968.27288012824
6300,323444,73,323224.4,205.78694483984242,323018.61305516015
6400,323444,0,323273.6,191.76096231121036,323081.83903768874
6500,323444,0,323322.8,160.67690147162236,323162.12309852836
6600,323482,78,323375.8,101.1685062977676,323274.63149370224
6700,323482,0,323400.8,92.17471333089436,323308.6252866691
6800,323482,0,323425.8,73.26936603966746,323352.5306339603
6900,323478,55,323450.4,28.73325599118165,323421.66674400883
7000,323478,0,323456.6,27.130139039449507,323429.46986096055
7100,323478,0,323462.8,23.68684585423066,323439.1131541458
7200,323453,23,323466.5,17.696515660493294,323448.8034843395
7300,323453,0,323467.4,16.621271507381266,323450.7787284926
7400,323453,0,323468.3,15.413197803249147,323452.88680219674
7500,323453,0,323469.2,14.038043543243168,323455.1619564568
7600,323453,0,323466.3,14.095310483763829,323452.2046895162
7700,323453,0,323463.4,13.475904417003886,323449.92409558303
7800,323169,0,323432.1,93.19209551524685,323338.9079044847
7900,323169,0,323401.2,122.80499446897952,323278.395005531
8000,323169,0,323370.3,139.12428496321587,323231.17571503675
8100,322701,0,323292.6,247.249401751604,323045.35059824836
8200,322701,0,323217.4,301.4598554439776,322915.94014455605
8300,322701,0,323142.2,328.7203472049126,322813.4796527951
8400,322743,64,323071.2,330.8016525550887,322740.39834744495
8500,322743,0,323000.2,315.5949584160285,322684.605041584
8600,322743,0,322929.2,280.30055297810173,322648.8994470219
8700,322867,83,322870.6,211.418069236817,322659.1819307632
8800,322867,0,322840.4,183.8261255759583,322656.57387442404
8900,322867,0,322810.2,144.42899062568344,322665.77100937435
9000,322910,290,322784.3,83.16790246133262,322701.1320975387
9100,322910,0,322805.2,86.1172327562831,322719.08276724373
9200,322910,0,322826.1,83.33526664318589,322742.7647333568
9300,323381,208,322894.1,185.1506593736325,322708.94934062636
9400,323381,0,322957.9,231.4358322392379,322726.4641677608
9500,323381,0,323021.7,252.58444132572936,322769.11555867427
9600,323552,68,323102.6,281.3235385337895,322821.2764614662
9700,323552,0,323171.1,300.33627449513483,322870.76372550486
9800,323552,0,323239.6,301.38613106750483,322938.21386893245
9900,323316,86,323284.5,271.6919211162511,323012.80807888374
10000,323316,0,323325.1,237.722270260102,323087.3777297399
10100,323316,0,323365.7,188.53178335010924,323177.1682166499
10200,323445,88,323419.2,99.94531838216035,323319.25468161784
10300,323445,0,323425.6,99.27425536171586,323326.3257446383
10400,323445,0,323432.0,98.13596010898381,323333.864039891
10500,323515,75,323445.4,99.53692782000755,323345.86307218
10600,323515,0,323441.7,95.74973164952738,323345.9502683505
10700,323515,0,323438.0,91.64060235422612,323346.35939764575
10800,323551,69,323437.9,91.50282327071695,323346.3971767293
10900,323551,0,323461.4,86.77198728635393,323374.6280127137
11000,323551,0,323484.9,73.88346680084834,323411.0165331992
11100,323481,81,323501.4,44.58998392590043,323456.8100160741
11200,323481,0,323505.0,40.824829044492745,323464.1751709555
11300,323481,0,323508.6,36.28038955843857,323472.3196104415
11400,323482,32,323512.3,30.499726772197896,323481.8002732278
11500,323482,0,323509.0,31.927000065441867,323477.07299993455
11600,323482,0,323505.7,32.92769857094062,323472.77230142907
11700,323208,0,323475.0,99.37135737480925,323375.6286426252
11800,323208,0,323440.7,125.88358819807755,323314.81641180196
11900,323208,0,323406.4,138.57945975689202,323267.8205402431
12000,323096,0,323360.9,159.01603692661124,323201.88396307343
12100,323096,0,323322.4,172.7234140978668,323149.67658590217
12200,323096,0,323283.9,176.31439721846897,323107.58560278156
12300,323035,0,323239.3,177.32333931694401,323061.97666068305
12400,323035,0,323194.6,165.27633426028265,323029.3236657397
12500,323035,0,323149.9,136.92613580511687,323012.9738641949
12600,322815,0,323083.2,118.37679952812253,322964.8232004719
12700,322815,0,323043.9,136.23056436248552,322907.66943563754
12800,322815,0,323004.6,140.25785777104008,322864.3421422289
12900,322845,1,322968.3,128.22467261227484,322840.0753273877
13000,322845,0,322943.2,124.97537535172856,322818.2246246483
13100,322845,0,322918.1,115.74152236715307,322802.3584776328
13200,322694,0,322877.9,116.89354130949457,322761.0064586905
13300,322694,0,322843.8,115.70441266863024,322728.09558733134
13400,322694,0,322809.7,102.60068225839743,322707.09931774164
13500,322651,0,322771.3,77.76181582178074,322693.53818417824
13600,322651,0,322754.9,84.52146341422231,322670.3785365858
13700,322651,0,322738.5,87.42520612829006,322651.0747938717
13800,322632,18,322720.2,88.77537195965951,322631.42462804035
13900,322632,0,322698.9,80.68932188697775,322618.21067811304
14000,322632,0,322677.6,64.28270892382115,322613.3172910762
14100,322591,0,322652.2,33.69075046047464,322618.5092495395
14200,322591,0,322641.9,35.202430470587515,322606.6975695294
14300,322591,0,322631.6,33.28062499304316,322598.31937500695
14400,322352,0,322597.4,89.78641322569159,322507.6135867743
14500,322352,0,322567.5,115.93221199355516,322451.56778800645
14600,322352,0,322537.6,129.73922562822162,322407.8607743718
14700,322366,0,322509.1,133.3145403420555,322375.7854596579
14800,322366,0,322482.5,132.60320927888864,322349.8967907211
14900,322366,0,322455.9,125.78592926059886,322330.1140707394
15000,322133,0,322406.0,145.583881891607,322260.4161181084
15100,322133,0,322360.2,152.78147066233268,322207.4185293377
15200,322133,0,322314.4,144.3200147818853,322170.0799852181
15300,322086,0,322263.9,123.65314391469138,322140.2468560853
15400,322086,0,322237.3,130.9885915303466,322106.3114084696
15500,322086,0,322210.7,132.11194747889024,322078.5880525211
15600,322051,2,322180.6,130.62261162093796,322049.97738837905
15700,322051,0,322149.1,118.35018659336443,322030.7498134066
15800,322051,0,322117.6,93.5214770343901,322024.0785229656
15900,321937,0,322074.7,58.90302765314593,322015.79697234684
16000,321937,0,322055.1,69.07877950445035,321986.0212204955
16100,321937,0,322035.5,72.25302761859032,321963.2469723814
16200,321950,2,322017.2,67.85572930903,321949.344270691
16300,321950,0,322003.6,66.14159894632947,321937.4584010536
16400,321950,0,321990.0,61.1064644703947,321928.8935355296
16500,321920,75,321973.4,54.29794348542922,321919.1020565146
16600,321920,0,321960.3,49.044311031278404,321911.2556889687
16700,321920,0,321947.2,38.48462896746093,321908.71537103254
16800,321927,159,321934.8,12.58570618218004,321922.2142938178
16900,321927,0,321933.8,12.787146328086532,321921.0128536719
17000,321927,0,321932.8,12.899612401363331,321919.9003875986
17100,322037,118,321942.8,35.49272226009906,321907.30727773986
17200,322037,0,321951.5,46.43095232091551,321905.0690476791
