time,cores,delays,MA,STD,limit
0,324526,0,,,
100,324526,0,,,
200,324526,0,,,
300,324512,0,,,
400,324512,0,,,
500,324512,0,,,
600,324312,0,,,
700,324312,0,,,
800,324312,0,,,
900,324241,0,,,
1000,324241,0,,,
1100,324241,0,,,
1200,324169,0,,,
1300,324169,0,,,
1400,324169,0,,,
1500,323575,0,,,
1600,323575,0,,,
1700,323575,0,,,
1800,323465,0,,,
1900,323465,0,324146.75,387.43636149766155,322984.44091550703
2000,323465,0,324093.7,405.0145026643449,322878.65649200696
2100,323167,101,324025.75,441.06591881132806,322702.552243566
2200,323167,0,323957.8,464.0270636390934,322565.7188090827
2300,323167,0,323890.55,476.76966467881203,322460.24100596353
2400,323273,88,323828.6,472.2448517454248,322411.8654447637
2500,323273,0,323766.65,458.95697252753797,322389.77908241743
2600,323273,0,323714.7,452.73997416904837,322356.4800774929
2700,323284,68,323663.3,439.5208036511691,322344.7375890465
2800,323284,0,323611.9,419.3108255472507,322353.9675233583
2900,323284,0,323564.05,397.7945085753336,322370.666474274
3000,323310,72,323517.5,367.74640861970516,322414.2607741409
3100,323310,0,323470.95,328.1348366947514,322486.54548991576
3200,323310,0,323428.0,285.391144332156,322571.8265670035
3300,323316,49,323385.35,226.48301318910762,322705.90096043266
3400,323316,0,323342.7,131.5731135551102,322947.9806593347
3500,323316,0,323329.75,119.7175953301656,322970.5972140095
3600,323316,67,323316.8,104.88118591030427,323002.1564422691
3700,323316,0,323303.85,85.52640404885625,323047.2707878534
3800,323316,0,323296.4,76.79391423290627,323066.0182573013
3900,323064,81,323276.35,82.58729034400467,323028.58812896797
4000,323064,0,323256.3,83.05236141668287,323007.1429157499
4100,323064,0,323251.15,91.63157063417773,322976.2552880975
4200,323019,61,323243.75,103.93513918756008,322931.94458243734
4300,323019,0,323236.35,114.42638405744695,322893.07084782765
4400,323019,0,323223.65,123.85189584863333,322852.0943124541
4500,322908,58,323205.4,141.7902082582818,322780.0293752252
4600,322908,0,323187.15,155.46205324781616,322720.76384025655
4700,322908,0,323168.35,165.54162300578582,322671.72513098264
4800,322828,85,323145.55,179.58181686179427,322606.8045494146
4900,322828,0,323122.75,189.73884406566913,322553.533467803
5000,322828,0,323098.65,195.23461594492164,322512.94615216524
5100,322883,77,323077.3,194.25081453463045,322494.5475563961
5200,322883,0,323055.95,190.76314192155743,322483.6605742353
5300,322883,0,323034.3,184.15271122800297,322481.841866316
5400,322877,288,323012.35,174.73055196347903,322488.15834410954
5500,322877,0,322990.4,161.66319764766584,322505.41040705703
5600,322877,0,322968.45,143.96142575441144,322536.56572273676
5700,323267,187,322966.0,138.0301263835289,322551.9096208494
5800,323267,0,322963.55,131.78430343389817,322568.1970896983
5900,323267,0,322973.7,146.8809399694105,322533.0571800918
6000,323458,69,322993.4,181.8815114587295,322447.7554656238
6100,323458,0,323013.1,209.21454613811864,322385.45636158565
6200,323458,0,323035.05,231.68819223483627,322339.98542329547
6300,323503,73,323059.25,254.11515727695837,322296.90452816914
6400,323503,0,323083.45,272.4640922744652,322266.0577231766
6500,323503,0,323113.2,284.51576591225205,322259.65270226327
6600,323499,78,323142.75,292.65623357898653,322264.78129926306
6700,323499,0,323172.3,297.50260503062765,322279.7921849081
6800,323499,0,323205.85,294.45101013315826,322322.4969696005
6900,323487,55,323238.8,286.71342743880496,322378.65971768356
7000,323487,0,323271.75,274.6308287597958,322447.85751372064
7100,323487,0,323301.95,262.5768007951608,322514.21959761454
7200,323308,67,323323.2,243.38308551709926,322593.0507434487
7300,323308,0,323344.45,220.39378035935792,322683.26865892194
7400,323308,0,323366.0,191.4523439397867,322791.64296818065
7500,323365,45,323390.4,153.10794265910548,322931.07617202273
7600,323365,0,323414.8,94.74542066445886,323130.56373800663
7700,323365,0,323419.7,89.06301731175932,323152.51094806474
7800,323074,84,323410.05,113.56448434834863,323069.35654695495
7900,323074,0,323400.4,132.91168417229858,323001.6649474831
8000,323074,0,323381.2,150.69858379538945,322929.1042486138
8100,322710,18,323343.8,211.27771696098986,322709.966849117
8200,322710,0,323306.4,252.23347580331156,322549.69957259006
8300,322710,0,323266.75,280.45186752814203,322425.39439741557
8400,322515,106,323217.35,320.765412724023,322255.05376182793
8500,322515,0,323167.95,349.270740257466,322120.13777922763
8600,322515,0,323118.75,368.9350071132627,322011.9449786602
8700,322964,83,323092.0,359.1799138680841,322014.46025839576
8800,322964,0,323065.25,346.98837763026637,322024.2848671092
8900,322964,0,323039.1,332.9548570633157,322040.23542881
9000,322968,290,323013.15,316.0023775725691,322065.1428672823
9100,322968,0,322987.2,295.6998122205962,322100.1005633382
9200,322968,0,322970.2,285.8970370419966,322112.508888874
9300,323416,208,322975.6,293.53120519115913,322095.0063844265
9400,323416,0,322981.0,300.86979173534723,322078.39062479394
9500,323416,0,322983.55,304.48999205734617,322070.08002382796
9600,323636,68,322997.1,327.51727957618175,322014.54816127144
9700,323636,0,323010.65,348.4744610440419,321965.2266168679
9800,323636,0,323038.75,375.46544798626337,321912.3536560412
9900,323370,86,323053.55,382.69232866756863,321905.4730139973
10000,323370,0,323068.35,389.1932648034676,321900.7702055896
10100,323370,0,323101.35,385.1694466485619,321945.8416600543
10200,323463,88,323139.0,381.68876822546963,321993.9336953236
10300,323463,0,323176.65,374.20966189110163,322054.0210143267
10400,323463,0,323224.05,344.88021948136327,322189.4093415559
10500,323525,75,323274.55,307.5128538178808,322352.01143854635
10600,323525,0,323325.05,254.59182502291836,322561.2745249312
10700,323525,0,323353.1,243.37644655334321,322622.9706603399
10800,323558,69,323382.8,229.2267551209059,322695.11973463726
10900,323558,0,323412.5,209.76340055081064,322783.20979834755
11000,323558,0,323442.0,183.84747683057057,322890.4575695083
11100,323494,81,323468.3,146.25000224967562,323029.549993251
11200,323494,0,323494.6,86.72970716777996,323234.41087849665
11300,323494,0,323498.5,84.74016011897393,323244.27951964305
11400,323419,61,323498.65,84.5889597134901,323244.88312085957
11500,323419,0,323498.8,84.43720806262186,323245.4883758121
11600,323419,0,323487.95,79.68786145519304,323248.8864156344
11700,323163,37,323464.3,100.82298192550168,323161.83105422347
11800,323163,0,323440.65,113.14977265891494,323101.2006820233
11900,323163,0,323430.3,128.39294127229334,323045.1211761831
12000,322909,73,323407.25,173.31166784336548,322887.3149964699
12100,322909,0,323384.2,206.08393793258713,322765.94818620227
12200,322909,0,323356.5,230.69699881721624,322664.4090035483
12300,322838,76,323325.25,256.4093920196687,322556.021823941
12400,322838,0,323294.0,276.06978522810135,322465.7906443157
12500,322838,0,323259.65,288.28463182671084,322394.7961045199
12600,322722,88,323219.5,304.82687062120607,322305.0193881364
12700,322722,0,323179.35,315.1778570569725,322233.81642882904
12800,322722,0,323137.55,317.7431062651291,322184.3206812046
12900,322683,94,323093.8,317.0430155109294,322142.6709534672
13000,322683,0,323050.05,309.9068578240175,322120.32942652795
13100,322683,0,323009.5,301.71012578305704,322104.36962265085
13200,322687,45,322969.15,287.11400174846955,322107.80799475464
13300,322687,0,322928.8,265.353111314382,322132.74066605687
13400,322687,0,322892.2,243.78735341320646,322160.8379397604
13500,322596,29,322851.05,218.31447019091038,322196.1065894273
13600,322596,0,322809.9,179.79224853027435,322270.5232544092
13700,322596,0,322781.55,165.30338137716444,322285.6398558685
13800,322581,58,322752.45,144.54264531885113,322318.82206404343
13900,322581,0,322723.35,112.59301417976222,322385.5709574607
14000,322581,0,322706.95,107.91930464828036,322383.1920860552
14100,322559,79,322689.45,101.62494254534946,322384.57517236396
14200,322559,0,322671.95,91.45460478738917,322397.58618563786
14300,322559,0,322658.0,85.903250351932,322400.2902489442
14400,322389,50,322635.55,94.61527360829156,322351.70417917514
14500,322389,0,322613.1,97.28141489605298,322321.2557553118
14600,322389,0,322596.45,105.7870129327195,322279.08896120184
14700,322274,86,322574.05,123.71506949847479,322202.90479150455
14800,322274,0,322551.65,135.51239018883135,322145.1128294335
14900,322274,0,322531.2,145.1643714441988,322095.7068856674
15000,322121,57,322503.1,166.9872040478721,322002.13838785636
15100,322121,0,322475.0,181.75373738264506,321929.73878785205
15200,322121,0,322446.7,190.84413590794114,321874.1675922762
15300,321992,68,322411.95,207.34727416867273,321789.908177494
15400,321992,0,322377.2,216.84571279553464,321726.6628616134
15500,321992,0,322347.0,226.60933227382108,321667.1720031785
15600,321965,67,322315.45,233.92519609549907,321613.6744117135
15700,321965,0,322283.9,236.63182595019217,321574.00452214945
15800,321965,0,322253.1,236.01447324016337,321545.0565802795
15900,321896,58,322218.85,235.62844859938156,321511.9646542018
16000,321896,0,322184.6,229.93280482939596,321494.80158551177
16100,321896,0,322151.45,220.7223726524753,321489.2828820426
16200,321846,171,322115.8,208.68424902069438,321489.74725293793
16300,321846,0,322080.15,188.9556547805099,321513.2830356585
16400,321846,0,322053.0,181.08968409064485,321509.7309477281
16500,321907,160,322028.9,165.4149169109959,321532.65524926706
16600,321907,0,322004.8,143.9025986372704,321573.09220408817
16700,321907,0,321986.45,130.5480250402983,321594.8059248791
16800,322071,160,321976.3,113.83649400889047,321634.7905179733
16900,322071,0,321966.15,93.04739878612807,321687.00780364167
17000,322071,0,321963.65,89.2626373174354,321695.8620880477
17100,322185,118,321966.85,96.08673439204868,321678.58979682386
17200,322185,0,321970.05,102.35206268881623,321662.99381193356
17300,322185,0,321979.7,113.06779521864559,321640.49661434407
17400,322159,150,321988.05,119.97915389032708,321628.11253832903
17500,322159,0,321996.4,125.93206188396388,321618.6038143481
17600,322159,0,322006.1,130.7649156223403,321613.80525313294
17700,322191,84,322017.4,136.65839084849512,321607.42482745455
17800,322191,0,322028.7,141.36034581257485,321604.6189625623
