time,cores,delays,MA,STD,limit
0,324526,0,,,
100,324526,0,,,
200,324526,0,,,
300,324512,0,,,
400,324512,0,,,
500,324512,0,,,
600,324312,0,,,
700,324312,0,,,
800,324312,0,,,
900,324241,0,,,
1000,324241,0,,,
1100,324241,0,,,
1200,324169,0,,,
1300,324169,0,,,
1400,324169,0,,,
1500,323575,0,,,
1600,323575,0,,,
1700,323575,0,,,
1800,323465,0,,,
1900,323465,0,324146.75,387.43636149766155,325309.05908449297
2000,323465,0,324093.7,405.0145026643449,325308.74350799306
2100,323455,0,324040.15,415.5149341796897,325286.6948025391
2200,323455,0,323986.6,418.6066361030607,325242.4199083092
2300,323455,0,323933.75,415.4952498304113,325180.23574949126
2400,323483,0,323882.3,403.66415170100015,325093.292455103
2500,323483,0,323830.85,384.2920045185941,324983.7260135558
2600,323483,0,323789.4,374.24019869045964,324912.1205960714
2700,323400,0,323743.8,362.5925072528163,324831.57752175845
2800,323400,0,323698.2,344.2576452540925,324730.9729357623
2900,323400,0,323656.15,325.3079957599853,324632.07398727996
3000,323466,0,323617.4,296.89239588943497,324508.0771876683
3100,323466,0,323578.65,259.42959190892816,324356.9387757268
3200,323466,0,323543.5,219.8369012655595,324203.0107037967
3300,323400,0,323505.05,165.1173346765338,324000.4020040296
3400,323400,0,323466.6,55.558788211516266,323633.2763646345
3500,323400,0,323457.85,51.19752769685932,323611.44258309057
3600,323459,0,323452.05,43.16854971361763,323581.55564914085
3700,323459,0,323446.25,32.172029371053014,323542.76608811313
3800,323459,0,323445.95,32.01558009139924,323541.9967402742
3900,323166,0,323431.0,69.96766170440934,323640.9029851132
4000,323166,0,323416.05,91.0791876403589,323689.28756292106
4100,323166,0,323401.6,106.23826251040883,323720.3147875312
4200,323060,0,323381.85,129.874949977895,323771.47484993364
4300,323060,0,323362.1,147.06207067685602,323803.28621203057
4400,323060,0,323340.95,158.71506246359033,323817.0951873908
4500,322952,0,323314.4,177.05556665749182,323845.5666999725
4600,322952,0,323287.85,189.79692055676716,323857.2407616703
4700,322952,0,323265.45,201.91412322593817,323871.1923696778
4800,322988,0,323244.85,208.3777629822141,323869.9832889466
4900,322988,0,323224.25,212.55559644281317,323861.91678932845
5000,322988,0,323200.35,210.8085374786837,323832.775612436
5100,322985,0,323176.3,206.29592949580433,323795.1877884874
5200,322985,0,323152.25,198.64061041360588,323748.1718312408
5300,322985,0,323131.5,192.9937277416012,323710.4811832248
5400,323378,0,323130.4,191.43925792249428,323704.7177737675
5500,323378,0,323129.3,189.86535395329594,323698.89606185985
5600,323378,0,323125.25,183.20965126330674,323674.87895378994
5700,323576,0,323131.1,195.85867622564564,323718.6760286769
5800,323576,0,323136.95,207.5654557513885,323759.6463672542
5900,323576,0,323157.45,229.65660291700922,323846.41980875103
6000,323583,0,323178.3,248.620001736334,323924.160005209
6100,323583,0,323199.15,264.51171996758995,323992.6851599028
6200,323583,0,323225.3,275.64891858303577,324052.2467557491
6300,323582,0,323251.4,283.76702823970226,324102.70108471916
6400,323582,0,323277.5,289.1902487986021,324145.0707463958
6500,323582,0,323309.0,286.1646563195918,324167.4939689588
6600,323619,0,323342.35,281.19299890247976,324185.92899670743
6700,323619,0,323375.7,271.858922392476,324191.27676717745
6800,323619,0,323407.25,260.89055479096044,324189.9216643729
6900,323492,0,323432.45,241.91396361033284,324158.191890831
7000,323492,0,323457.65,218.27488102023622,324112.4746430607
7100,323492,0,323483.0,187.8078525351695,324046.42355760554
7200,323478,0,323507.65,146.90357560830012,323948.3607268249
7300,323478,0,323532.3,81.30391328821285,323776.2117398646
7400,323478,0,323537.3,74.06831839363544,323759.5049551809
7500,323308,0,323533.8,83.09575959906442,323783.0872787972
7600,323308,0,323530.3,91.09283870505875,323803.57851611514
7700,323308,0,323516.9,102.95573908585953,323825.7672172576
7800,323037,0,323489.95,147.55604644437494,323932.61813933315
7900,323037,0,323463.0,177.2473739696491,323994.74212190893
8000,323037,0,323435.7,198.5587809034732,324031.37634271046
8100,322617,0,323387.4,266.65578047990476,324187.36734143976
8200,322617,0,323339.1,312.8476844798436,324277.6430534395
8300,322617,0,323290.85,346.0655969156932,324329.04679074703
8400,323045,0,323264.0,343.1067042867458,324293.32011286024
8500,323045,0,323237.15,337.88354814264403,324250.80064442795
8600,323045,0,323208.45,327.974561754566,324192.37368526374
8700,323120,0,323183.5,313.7717071546383,324124.8151214639
8800,323120,0,323158.55,296.6943270175936,324048.6329810528
8900,323120,0,323139.95,286.16345623511154,323998.4403687054
9000,323516,0,323141.15,287.7632936253486,324004.43988087605
9100,323516,0,323142.35,289.34904709164874,324010.39714127494
9200,323516,0,323144.25,291.7836031254066,324019.6008093762
9300,323766,0,323158.65,315.28204165426877,324104.4961249628
9400,323766,0,323173.05,336.4986079586376,324182.5458238759
9500,323766,0,323195.95,360.8677371065578,324278.55321131967
9600,323513,0,323206.2,367.0758705459067,324307.42761163774
9700,323513,0,323216.45,372.88427370852816,324335.1028211256
9800,323513,0,323240.25,376.0054415902022,324368.2663247706
9900,323560,0,323266.4,379.2981607350762,324404.29448220524
10000,323560,0,323292.55,380.6763337177541,324434.57900115324
10100,323560,0,323339.7,349.74232620170284,324388.9269786051
10200,323593,0,323388.5,309.35510169945593,324316.56530509837
10300,323593,0,323437.3,253.11638679320282,324196.6491603796
10400,323593,0,323464.7,237.59964114821204,324177.49892344465
10500,323716,0,323498.25,222.08459151758407,324164.5037745528
10600,323716,0,323531.8,199.54912335467924,324130.44737006404
10700,323716,0,323561.6,178.17300876580327,324096.1190262974
10800,323572,0,323584.2,144.74100281107428,324018.42300843325
10900,323572,0,323606.8,95.28384189528411,323892.65152568585
11000,323572,0,323609.6,93.27683753784346,323889.4305126135
11100,323529,0,323610.25,92.63333207077643,323888.14999621233
11200,323529,0,323610.9,91.98048992217836,323886.8414697666
11300,323529,0,323599.05,86.0204840966577,323857.11145229
11400,323306,0,323576.05,99.47677591977188,323874.4803277593
11500,323306,0,323553.05,106.19816382610088,323871.6444914783
11600,323306,0,323542.7,119.55403975229387,323901.36211925687
11700,323027,0,323518.4,166.1997529925637,324016.9992589777
11800,323027,0,323494.1,199.2696929449695,324091.90907883487
11900,323027,0,323467.45,224.08820514318205,324139.7146154296
12000,322952,0,323437.05,250.55044139715207,324188.70132419147
12100,322952,0,323406.65,270.9057468647032,324219.3672405941
12200,322952,0,323374.6,285.23718662142153,324230.31155986426
12300,322859,0,323337.9,302.3636534828674,324244.99096044863
12400,322859,0,323301.2,314.0887571508642,324243.4662714526
12500,322859,0,323258.35,312.9774289829889,324197.28228694893
12600,322767,0,323210.9,311.8783332279288,324146.5349996838
12700,322767,0,323163.45,303.0533173520828,324072.60995205626
12800,322767,0,323123.2,299.37155228246513,324021.3146568474
12900,322796,0,323084.4,288.22257481296884,323949.0677244389
13000,322796,0,323045.6,270.8354326509016,323858.1062979527
13100,322796,0,323008.95,250.8349163562082,323761.45474906865
13200,322657,0,322965.35,230.6561065178405,323657.3183195535
13300,322657,0,322921.75,198.7065742039785,323517.8697226119
13400,322657,0,322889.3,185.18642101038068,323444.8592630311
13500,322640,0,322856.0,165.10283876649592,323351.30851629947
13600,322640,0,322822.7,133.75118297689647,323223.9535489307
13700,322640,0,322803.35,130.59591151955507,323195.13773455867
13800,322661,0,322785.05,123.03122196954087,323154.1436659086
13900,322661,0,322766.75,111.86169797596513,323102.3350939279
14000,322661,0,322752.2,105.22637252169534,323067.8791175651
14100,322514,0,322730.3,107.01849323897301,323051.3554797169
14200,322514,0,322708.4,104.0366332262234,323020.5098996787
14300,322514,0,322691.15,106.32832716788614,323010.1349815037
14400,322314,0,322663.9,128.5600003292348,323049.58000098774
14500,322314,0,322636.65,142.07865686759732,323062.8859706028
14600,322314,0,322614.0,155.6636049152419,323080.9908147457
14700,322203,0,322585.8,176.21744940320102,323114.45234820957
14800,322203,0,322557.6,190.2625333045019,323128.38759991346
14900,322203,0,322527.95,197.23362449666104,323119.65087348997
15000,322089,0,322492.6,209.6306024277205,323121.49180728314
15100,322089,0,322457.25,215.30929405346586,323103.1778821604
15200,322089,0,322428.85,224.8251425828408,323103.3254277485
15300,322028,0,322397.4,234.99460240282042,323102.3838072085
15400,322028,0,322365.95,240.4501206630869,323087.3003619893
15500,322028,0,322335.35,242.67029289391985,323063.36087868176
15600,321928,0,322299.75,247.79700414605725,323043.14101243817
15700,321928,0,322264.15,247.48679390730206,323006.6103817219
15800,321928,0,322227.5,239.7791747258739,322946.8375241776
15900,321920,0,322190.45,226.13072023110732,322868.8421606933
16000,321920,0,322153.4,204.66131200658683,322767.3839360198
16100,321920,0,322123.7,192.30461034148595,322700.61383102444
16200,321948,0,322095.4,172.46796804250312,322612.8039041275
16300,321948,0,322067.1,144.30264249938554,322500.00792749814
16400,321948,0,322048.8,134.19726250522095,322451.39178751566
16500,322109,0,322038.55,119.94756530165984,322398.39269590494
16600,322109,0,322028.3,102.68762033064355,322336.3628609919
16700,322109,0,322023.6,96.21817314238187,322312.25451942714
16800,322300,0,322028.45,107.51816248386667,322351.00448745163
16900,322300,0,322033.3,117.52809294941285,322385.88427884824
17000,322300,0,322043.85,131.43830852574956,322438.16492557724
17100,322252,0,322052.0,139.20904387099048,322469.627131613
17200,322252,0,322060.15,146.0905541119429,322498.42166233587
17300,322252,0,322071.35,151.9644262412529,322527.24327872373
17400,322244,0,322082.15,156.33408053768596,322551.1522416131
17500,322244,0,322092.95,159.81847433121533,322572.40542299364
17600,322244,0,322108.75,158.26555798029065,322583.54667394084
17700,322134,0,322119.05,152.48070628829117,322576.49211886484
17800,322134,0,322129.35,145.7031137934891,322566.45934138045
